id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b06_SAEM,b16_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha16_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha26_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,b04_mean,b14_mean,b05_mean,b15_mean,b06_mean,b16_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha14_mean,alpha15_mean,alpha16_mean,alpha21_mean,alpha22_mean,alpha23_mean,alpha24_mean,alpha25_mean,alpha26_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,b04_mode,b14_mode,b05_mode,b15_mode,b06_mode,b16_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha14_mode,alpha15_mode,alpha16_mode,alpha21_mode,alpha22_mode,alpha23_mode,alpha24_mode,alpha25_mode,alpha26_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,b04_sd,b14_sd,b05_sd,b15_sd,b06_sd,b16_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha14_sd,alpha15_sd,alpha16_sd,alpha21_sd,alpha22_sd,alpha23_sd,alpha24_sd,alpha25_sd,alpha26_sd
79,4.13602,-0.0841243,-0.165237,4.92974,7.41823,0.00558079,3.38813,-0.264041,3.54885,-0.0645779,7.18674,-0.0802777,6.33767,-0.0241966,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.47532,-0.0931511,-0.153467,5.01136,7.41897,0.00544132,3.491,-0.278965,3.65038,-0.0772185,7.24121,-0.0819718,6.36786,-0.0282217,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,3.26718,-0.0537741,-0.149937,5.79324,7.41923,0.00534075,3.40497,-0.267612,3.58741,-0.0675096,7.16915,-0.0826217,6.29833,-0.0227634,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.03196,0.0794253,0.0719153,5.61254,0.024173,0.00397433,0.346223,0.0737963,0.407834,0.0551287,0.383026,0.0589962,0.349735,0.0610424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,4.19543,-0.0877838,-0.172211,4.57911,7.34718,0.000409681,5.00781,-0.321818,3.52678,-0.0039873,6.16306,-0.295617,5.26807,-0.088097,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,3.95621,-0.0851921,-0.160143,5.1967,7.34214,0.00124016,5.00901,-0.315823,3.50582,-0.00101016,6.28987,-0.309311,5.35848,-0.0981025,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,3.0866,-0.0665969,-0.163955,6.47321,7.34638,0.000786391,4.97598,-0.319691,3.50971,-0.00141629,6.15971,-0.29824,5.30287,-0.0979222,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.899381,0.0631729,0.0653392,4.73648,0.021383,0.00320067,0.439279,0.0586267,0.425211,0.0552508,0.290904,0.0306723,0.326427,0.0392898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,6.75469,-0.0281326,-0.19869,20.5332,7.44382,0.00583395,4.88243,-0.110385,8.63315,-0.0350706,6.87289,0.0541598,5.4865,-0.111064,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,6.6916,-0.0368681,-0.205217,20.8695,7.44359,0.00514311,4.90848,-0.120251,8.67073,-0.0500478,6.89547,0.0481656,5.46427,-0.10702,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,5.99205,-0.0230785,-0.181685,19.4558,7.44422,0.00542523,4.92403,-0.117321,8.65322,-0.0425853,6.84079,0.0488896,5.42902,-0.108065,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.39063,0.0462616,0.0624705,11.8874,0.0222467,0.00449434,0.402684,0.0933689,0.417454,0.0756845,0.341358,0.0689615,0.316453,0.0674182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,4.21803,-0.0939341,-0.168885,6.20968,7.42133,0.00772406,3.97711,-0.210049,2.47308,-0.00271826,8.47206,0.11627,5.11219,-0.301101,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.32519,-0.0897156,-0.166151,4.63899,7.42481,0.00738475,3.9676,-0.209567,2.47636,-0.00713948,8.37325,0.121228,5.06164,-0.292963,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,2.73072,-0.0698691,-0.179339,8.31716,7.42263,0.00754611,3.92989,-0.204138,2.4426,-0.00129262,8.4214,0.116291,5.01514,-0.293942,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.984197,0.0681097,0.0657677,4.00035,0.0215284,0.00294281,0.438597,0.063528,0.419212,0.0542765,0.320507,0.0497475,0.327305,0.0341857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,5.78787,-0.117984,-0.167564,5.34559,7.36416,0.00571796,2.40977,-0.42409,8.31765,0.0730048,7.21161,-0.138865,5.11434,-0.150252,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.69309,-0.118002,-0.161402,4.3604,7.37228,0.00526518,2.55026,-0.431799,8.14593,0.0843442,7.14093,-0.135339,5.24399,-0.156062,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,5.40291,-0.104844,-0.176218,5.42635,7.36716,0.00557854,2.32831,-0.416925,8.24496,0.0777925,7.23038,-0.140753,5.18389,-0.15386,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.722428,0.0637043,0.065504,4.14856,0.0220369,0.00138558,0.336243,0.021058,0.309114,0.0198454,0.191777,0.00875979,0.175876,0.00805959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,4.40685,-0.179268,-0.103908,10.3801,7.4245,6.06515e-05,5.62563,0.00723065,4.42605,0.0101525,6.83058,0.0332441,4.72608,-0.0528672,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.63502,-0.183615,-0.0958824,11.8227,7.42372,-0.000269036,5.60431,0.0293854,4.43189,0.0019154,6.81323,0.0254125,4.72524,-0.0570669,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.51587,-0.187156,-0.0810233,13.536,7.42519,-0.000320354,5.61145,0.017279,4.43441,0.00234152,6.77446,0.0287746,4.65596,-0.0555441,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.15279,0.07247,0.0536993,8.83821,0.0237046,0.00532199,0.43377,0.124817,0.535067,0.0864522,0.411629,0.0773242,0.347238,0.0827862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,6.016,-0.121012,-0.153858,4.05647,7.40646,0.00716388,4.24389,-0.154376,5.20517,0.0709941,7.21757,-0.0401075,5.29429,0.00275215,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,6.02755,-0.107549,-0.146291,3.99217,7.40452,0.00713111,4.16489,-0.141954,5.22589,0.0759006,7.17206,-0.0395261,5.35343,-0.00332917,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,5.81194,-0.10949,-0.139521,3.81474,7.40572,0.00712759,4.22405,-0.15155,5.20096,0.0723348,7.17697,-0.0375291,5.26646,0.00142013,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.714774,0.0743615,0.0659131,3.05647,0.021004,0.0026978,0.43284,0.0591871,0.430998,0.0553438,0.32545,0.0462702,0.360618,0.0447646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,4.74526,-0.107366,-0.169798,4.30408,7.43727,0.00793856,4.57248,-0.15332,5.37923,0.0978588,6.24125,0.0161913,5.69137,-0.0062215,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.62547,-0.0961445,-0.165547,4.50246,7.43087,0.00891234,4.627,-0.167664,5.36142,0.101708,6.35609,0.00377735,5.70308,-0.00759322,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.20185,-0.0856886,-0.16376,5.16025,7.43337,0.00850978,4.55985,-0.153609,5.40161,0.0947385,6.24523,0.0120968,5.68571,-0.011174,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.895427,0.0773913,0.0696081,4.38812,0.0197953,0.0034614,0.410875,0.0859123,0.441472,0.0597011,0.378036,0.0583045,0.33332,0.0482234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,5.94243,-0.0951973,-0.199626,8.5374,7.38515,0.00649896,6.80183,-0.246126,4.0773,0.0249525,6.24353,-0.163757,4.76506,-0.0903069,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.66033,-0.0904864,-0.187488,9.10873,7.39028,0.00628848,6.95274,-0.256587,4.0697,0.0219245,6.49796,-0.174392,4.67168,-0.0855279,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.92912,-0.0748707,-0.193006,10.552,7.38691,0.00644386,6.78435,-0.245675,4.171,0.0191904,6.24022,-0.164244,4.84051,-0.0943275,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.13508,0.0536547,0.0551733,5.29906,0.0176279,0.00105314,0.296691,0.0165144,0.362203,0.0182264,0.225047,0.00859511,0.184288,0.00891703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3.9079,-0.140577,-0.130131,2.88535,7.37485,0.00811842,4.65646,-0.261363,5.17164,0.102335,6.93613,-0.110868,4.68503,0.0443035,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,3.92216,-0.135252,-0.122116,3.32411,7.38494,0.00753782,4.61774,-0.260188,5.11335,0.107035,7.08353,-0.117508,4.76437,0.0380849,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,3.97828,-0.135854,-0.109086,4.37695,7.37539,0.00809193,4.63814,-0.261059,5.17808,0.101211,7.02083,-0.115377,4.66751,0.0435007,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.365113,0.0608466,0.0608657,3.6148,0.0140286,0.000749855,0.301183,0.0179195,0.280905,0.0150453,0.231842,0.0113823,0.213525,0.0135521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,4.06829,-0.121543,-0.129219,4.33522,7.41362,0.0036315,3.02322,-0.218277,5.05721,0.0276736,5.55529,-0.0592872,5.43348,-0.0713821,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.09445,-0.114681,-0.133478,4.80875,7.41586,0.00293478,3.01675,-0.207247,5.00164,0.0380908,5.61443,-0.0668489,5.37443,-0.0714143,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,3.81431,-0.124619,-0.128274,3.8064,7.41272,0.00367337,3.00694,-0.216929,4.99873,0.0321818,5.49514,-0.0610913,5.37834,-0.0741738,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.823361,0.0756719,0.0621573,7.24617,0.0241661,0.00556005,0.435785,0.129468,0.473789,0.0859474,0.335752,0.0959972,0.349205,0.081753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,5.51121,-0.0637059,-0.162392,5.35109,7.42046,0.00497827,4.45429,-0.115363,4.7062,0.0721978,7.18317,-0.0649502,5.58717,-0.0900785,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.44785,-0.0736256,-0.153016,6.32092,7.42277,0.00493372,4.54178,-0.124767,4.65657,0.0807673,7.14004,-0.0564086,5.60069,-0.0791798,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.61352,-0.0439294,-0.152735,6.62001,7.42191,0.00492591,4.44383,-0.110152,4.71931,0.0730869,7.14977,-0.0644783,5.54821,-0.0942835,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.23499,0.0801556,0.0590491,5.35317,0.020308,0.00414826,0.402074,0.0827908,0.444297,0.0856078,0.337911,0.0721214,0.353109,0.0736081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,5.45379,-0.120119,-0.132014,4.0024,7.33872,3.02991e-05,5.08494,-0.0650929,3.30771,0.0291897,6.84155,-0.0873524,3.93664,-0.109245,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,5.39168,-0.12435,-0.139879,4.16434,7.33804,0.000302436,5.10918,-0.0643755,3.34361,0.0182136,6.80386,-0.0835212,3.98019,-0.112704,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,5.12577,-0.11968,-0.134048,3.81509,7.34039,-0.000758058,5.08228,-0.0435417,3.28958,0.0337845,6.78609,-0.0887823,3.87155,-0.113745,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.801775,0.0688057,0.0757283,4.17597,0.0208096,0.00531625,0.401938,0.113269,0.491994,0.083066,0.320794,0.0936825,0.287022,0.0799696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,7.4885,-0.133573,-0.137257,3.56299,7.3435,0.00110909,4.56044,0.0137743,5.97069,-0.0247319,7.87191,0.10017,5.938,0.0239059,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,7.47056,-0.132615,-0.149303,3.89621,7.34067,0.00130217,4.44673,0.0223454,5.8657,-0.018925,7.80538,0.103658,5.96311,0.0213237,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,7.45618,-0.133948,-0.123151,3.99188,7.34597,0.000948132,4.57875,0.0127881,5.9072,-0.0200562,7.83473,0.100305,5.90322,0.023593,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.732031,0.0730914,0.0659113,3.57974,0.0140114,0.000782825,0.267146,0.0145695,0.374521,0.0207829,0.306234,0.0197707,0.275011,0.0170227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4.87701,-0.138277,-0.134532,2.91318,7.39664,0.0058849,3.8226,-0.191872,8.29275,0.0324565,6.39047,-0.0881187,4.75376,-0.125501,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.93501,-0.133122,-0.119245,3.56028,7.39497,0.0060875,3.90386,-0.204478,8.18162,0.0511861,6.41462,-0.0890193,4.76798,-0.129522,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,4.79531,-0.140802,-0.112469,4.42774,7.39539,0.00627612,3.85571,-0.197542,8.25497,0.0398554,6.35093,-0.0846049,4.76142,-0.13386,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.725665,0.081414,0.0738992,3.70469,0.0222487,0.00393891,0.418488,0.0831722,0.425708,0.0677383,0.35483,0.0568166,0.283009,0.0480466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,7.58718,-0.124124,-0.135017,5.95678,7.40726,0.00384531,5.0478,-0.15626,5.88937,0.0131497,7.32494,-0.0410584,4.05661,-0.0809712,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,7.6571,-0.121541,-0.129488,5.5003,7.40907,0.00424561,4.97072,-0.183112,5.84973,0.0255784,7.30177,-0.0392601,4.12772,-0.0764926,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,7.37057,-0.111987,-0.137976,3.80561,7.40726,0.00339867,5.04236,-0.152589,5.92599,0.01849,7.26761,-0.0460685,3.99689,-0.0836639,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,1.15834,0.0851994,0.0726481,6.88097,0.0308446,0.00548144,0.519335,0.126771,0.608031,0.0927126,0.473713,0.10379,0.42542,0.0824106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3.37547,-0.113262,-0.157964,5.37931,7.42458,0.00640597,3.34747,-0.0159446,4.4606,0.140918,7.37399,0.120243,5.00292,-0.0247793,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,3.50239,-0.100992,-0.140045,5.55172,7.42733,0.00601686,3.47222,-0.0293961,4.58725,0.127703,7.42538,0.11894,5.01578,-0.027103,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.735468,-0.0960445,-0.215128,13.5004,7.42513,0.00631346,3.38545,-0.0218763,4.56565,0.128356,7.37092,0.116708,4.92391,-0.0184763,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.770384,0.0545302,0.0589724,6.00014,0.0182858,0.00172776,0.331649,0.0367397,0.380691,0.0393621,0.371145,0.0436538,0.293834,0.0334666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,4.49759,-0.0986516,-0.182614,5.2267,7.36326,-0.000809752,2.87567,-0.184571,6.50914,-0.0337874,6.87831,-0.00687698,4.63656,-0.029638,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,4.66292,-0.0917379,-0.173389,4.2855,7.35896,-0.000206915,2.99002,-0.193837,6.45917,-0.0315811,6.95809,-0.0159877,4.59673,-0.028883,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,3.12076,-0.0927425,-0.197703,9.69443,7.36252,-0.000701529,2.87091,-0.183618,6.47501,-0.0329771,6.91368,-0.0141596,4.63501,-0.0343297,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.648645,0.0680795,0.0670952,4.80676,0.0226084,0.00230897,0.353427,0.0394575,0.394849,0.0382897,0.333265,0.0358585,0.272934,0.0274744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,5.94601,-0.132865,-0.147015,3.574,7.43346,-0.00585425,3.06446,-0.31656,5.3048,-0.107403,7.14014,-0.105698,5.10955,-0.0509915,0.0236944,0.131088,0.785196,0.0808938,0.184699,-11.8272,0.7007,-0.000414039,-1.02525e-05,0.000375966,-0.106392,-2.49432e-07,3.26882e-09,0.0718355,9.292e-07,-0.000873171,6.01863,-0.142237,-0.140351,3.51663,7.4246,-0.00516895,3.17432,-0.324028,5.10163,-0.0951221,7.07189,-0.100928,5.09104,-0.0530425,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,5.87306,-0.125436,-0.12778,3.81977,7.43661,-0.00608485,3.14462,-0.32131,5.22587,-0.102251,7.13233,-0.106728,5.08096,-0.0524409,0.0238521,0.131694,0.785437,0.0808889,0.182309,-11.8629,0.696119,-0.000412886,-9.7446e-06,0.000377444,-0.106216,-2.44306e-07,3.27558e-09,0.0722721,9.95493e-07,-0.000841371,0.577554,0.0765545,0.0530448,3.43219,0.0164959,0.00108692,0.311297,0.0190596,0.357469,0.0242722,0.312698,0.0204635,0.275439,0.0177912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
