rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha16,eta_alpha22,eta_alpha23,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2,score4C
3,272,0.530696377998268,0.0222310226712044,0.719335342538958,-0.297349754641756,0.205653942288651,-0.0015254066036869,-1.94748444357927,0.110800513264304,0,0,0,0,0,0,0,0,0,0,0,0,7
1,273,0.500185858541374,-0.0926522482756502,-0.578725659634788,-0.214667287217189,0.358406496526143,-0.0213647978106858,-0.345313089585886,0.0495449531243969,0,0,0,0,0,0,0,0,0,0,0,0,2
2,273,-1.22852305628174,-0.00144064953441036,-0.0777247847019362,-0.293548639470234,0.371589804334044,0.0057494651118375,0.104421589713453,-0.0204829317535496,0,0,0,0,0,0,0,0,0,0,0,0,2
3,273,0.113937178393557,0.0107536478234593,-0.0593035229994161,-0.261427066400701,-0.0302359988307384,0.00596838450780455,-0.691405015107776,-0.0375191839238632,0,0,0,0,0,0,0,0,0,0,0,0,2
1,274,-1.27528293737547,0.0187902307823161,-1.15678232709229,-0.169564081251778,-0.0386906369651552,-0.00739018147105176,0.327837523607911,-0.0730231759517308,0,0,0,0,0,0,0,0,0,0,0,0,8
2,274,-1.20518171184839,-0.00569753751176893,-1.35161743183258,-0.131224389437013,-0.424005405933657,-0.0027244777325248,-0.0846782466292666,0.261860954854677,0,0,0,0,0,0,0,0,0,0,0,0,8
3,274,-1.6563499746413,0.0606959959557401,-1.69015950496834,0.0638588141890375,0.278619968021063,0.0194417435625261,1.00248290165926,-0.102793224174621,0,0,0,0,0,0,0,0,0,0,0,0,8
1,275,-0.663878208919357,0.145538879954456,-0.644559905476817,0.204911050462846,0.351298947136427,-0.0222614359654674,1.39790845518552,0.000160854231098129,0,0,0,0,0,0,0,0,0,0,0,0,2
2,275,0.587443436001506,0.160230626521888,-0.579173431002054,0.190182051322938,0.232788443493447,-0.00538177829015278,0.687990858720539,0.049308820060894,0,0,0,0,0,0,0,0,0,0,0,0,2
3,275,1.29601678034978,0.12324314390678,-0.416708483005486,0.169024215673657,0.396311492793912,0.000561667124645508,-0.43831804107343,0.0628513581769684,0,0,0,0,0,0,0,0,0,0,0,0,2
1,276,2.00033579030506,0.174007961102456,-2.01589499037192,0.0503295236564971,0.161138945238753,-0.00703472368435102,0.091117946135725,0.000438807594120322,0,0,0,0,0,0,0,0,0,0,0,0,6
2,276,-1.38702296418998,-0.0762200617533019,-1.94880094366209,-0.0640632218054779,0.138148577404697,-0.0182541926945605,-0.20189471459004,0.0213944569899255,0,0,0,0,0,0,0,0,0,0,0,0,6
3,276,-2.52641532167852,0.0965486074121474,-1.27291454582109,0.166098429757323,-0.282628626477639,0.0165575433631082,-2.77934884224688,0.112249752686476,0,0,0,0,0,0,0,0,0,0,0,0,6
1,277,1.76966128952805,-0.177641060450364,0.907491101794475,0.213253751970589,-0.115548290234985,0.00852030817327438,-2.68234168217565,0.0914367640203783,0,0,0,0,0,0,0,0,0,0,0,0,13
2,277,0.359402614891079,0.0275398137646046,0.767263654185672,-0.105371163442891,0.350595075299582,-0.028252634624652,-0.903345628126914,-0.0656558278874661,0,0,0,0,0,0,0,0,0,0,0,0,13
3,277,0.070778449527837,-0.111919299214323,1.17738509787464,-0.0498644416281269,0.0128208025257734,0.0100650096008586,-4.78285158474279,0.0573601029683425,0,0,0,0,0,0,0,0,0,0,0,0,13
1,278,-0.684243470530551,-0.0742569484142107,-0.798552095965652,-0.157794921986566,0.19005115821152,-0.0108092444117246,2.23857723601422,-0.0286894542365293,0,0,0,0,0,0,0,0,0,0,0,0,7
2,278,0.530400103580447,-0.0922109152572332,-1.73448184794729,-0.126084071299714,-0.0509343649158174,0.00879055115862983,0.805598883605185,-0.0725507613333476,0,0,0,0,0,0,0,0,0,0,0,0,7
3,278,0.00327433828001933,0.241654733987931,-1.52847653004903,-0.262190952868263,0.0604527029278144,-0.0325203339525044,-1.38990914012321,0.0455175599083621,0,0,0,0,0,0,0,0,0,0,0,0,7
1,279,-0.506376765281479,-0.0695319621216276,-0.927253617010183,0.258812423561206,0.30639346379573,0.0334527563100359,0.725733716644939,0.0181353646519768,0,0,0,0,0,0,0,0,0,0,0,0,8
2,279,-0.12316025500632,0.135587880120915,-0.478582384991845,0.161364234390753,0.175694785946019,-0.0103752679633152,0.468909839154435,-0.0713155055093634,0,0,0,0,0,0,0,0,0,0,0,0,8
3,279,-1.62388317931349,0.037645158971658,-0.561452046483534,0.364694802473099,-0.103662947113484,-0.0209330696427073,2.90544506231117,0.0819034976467717,0,0,0,0,0,0,0,0,0,0,0,0,8
1,280,1.1925697750346,0.041606111307568,0.220707305757431,-0.30356135582825,-0.414671582900699,-0.0156649775656133,3.30637784770107,-0.0227693787838426,0,0,0,0,0,0,0,0,0,0,0,0,6
2,280,1.65333609501202,-0.0178179994388897,-0.251066973319573,-0.0422016466966627,-0.201421996903063,-0.0118960835783563,0.96380643412806,-0.232176632782982,0,0,0,0,0,0,0,0,0,0,0,0,6
3,280,0.737983064166521,0.0701944044277453,-0.701682432618942,0.0764040585584927,-0.325089872241366,-0.0273549024196141,-2.32206927139609,0.0926325752617486,0,0,0,0,0,0,0,0,0,0,0,0,6
1,281,-0.966763553031715,-0.122649511037516,-0.244247339160852,-0.0311525292432592,-0.0156718821070294,-0.0295768933713641,0.227692045685473,0.0274304102313166,0,0,0,0,0,0,0,0,0,0,0,0,6
2,281,-0.0427059369326059,-0.0461700023177192,-0.78184286224064,-0.428808832784281,-0.53718419912674,-0.0100399060018697,2.77133768800151,0.0688174118669538,0,0,0,0,0,0,0,0,0,0,0,0,6
3,281,-0.571353032837018,-0.175986816146191,-1.02629276120371,0.0526369563367719,0.118659695271249,-0.0182857295986884,0.609316784317187,0.0260798219550994,0,0,0,0,0,0,0,0,0,0,0,0,6
1,282,-1.56608106389757,0.0647506451393319,0.301126814322737,-0.00361613652742016,0.115524613216405,0.0154051419460268,1.25699027186513,0.121604946071451,0,0,0,0,0,0,0,0,0,0,0,0,4
2,282,-2.25588263442617,-0.165464472001652,-0.243208014192789,0.255725280549864,-0.339945909911624,-0.0366469379533131,3.30040760689783,-0.128073820553937,0,0,0,0,0,0,0,0,0,0,0,0,4
3,282,-3.63464754807474,-0.0746043935936678,-0.424777913986831,0.16085855245638,-0.193059247262321,-0.0166076037598632,2.74997933552739,-0.163242560922099,0,0,0,0,0,0,0,0,0,0,0,0,4
1,283,0.249507697385554,-0.0585217558203008,0.518665396225146,0.150777918194006,0.410713394414161,0.00827409268430798,-0.0140421853705845,-0.00645481953651806,0,0,0,0,0,0,0,0,0,0,0,0,4
2,283,-1.51801649477757,-0.0794897009511261,-0.0216685950336792,0.0968033805933162,0.321271779757351,-0.00290132756315372,2.04621422924245,0.0287037553462043,0,0,0,0,0,0,0,0,0,0,0,0,4
3,283,0.214511413109944,-0.144326114673501,-0.048116083057578,0.0846143706799369,0.228157479041414,0.0212859843398549,2.12328699086996,0.0861039786009318,0,0,0,0,0,0,0,0,0,0,0,0,4
1,284,-0.690685691777071,-0.108954986705675,-1.6992212511782,0.0428213736729172,0.15253048237301,0.0136628013113826,0.924895417241757,-0.0639491255836991,0,0,0,0,0,0,0,0,0,0,0,0,3
2,284,-0.0107120831171272,-0.0247515615485938,-1.66751082751756,-0.194100463878692,-0.118705992066329,0.00605738267826622,-1.91868547975498,0.0188407193666119,0,0,0,0,0,0,0,0,0,0,0,0,3
3,284,0.660865911019799,-0.152459928366989,-2.69516742923109,0.0606497641550534,0.00374247072974576,0.004874898500024,0.335559658949464,-0.0494080953565078,0,0,0,0,0,0,0,0,0,0,0,0,3
1,285,0.821708122632689,-0.0650197395214785,2.17510414762509,0.150788105748872,0.657750415323657,-0.0198765273357548,-0.242204754247027,-0.083113475602599,0,0,0,0,0,0,0,0,0,0,0,0,3
2,285,-0.583019008129659,0.0729231245041992,1.78621720596378,0.155109878045483,0.659864733024419,0.00108662052227787,1.08433034364452,-0.00818299317447329,0,0,0,0,0,0,0,0,0,0,0,0,3
3,285,0.175682580563564,-0.0330818274420243,1.96256170330558,0.163875856226552,0.389942585065683,0.022968115084524,-0.350911238591621,0.0315982724128703,0,0,0,0,0,0,0,0,0,0,0,0,3
1,286,0.412020289974538,-0.0742715055116021,-0.559922725356297,-0.142967301259835,0.437228493725094,0.0121347291562971,0.132595494795339,-0.0955683557405043,0,0,0,0,0,0,0,0,0,0,0,0,3
2,286,0.129686264206019,0.0188058781032014,-0.211236350688794,-0.156866523849587,0.242551627649845,0.0413594208278111,1.65309482633522,-0.16877228687974,0,0,0,0,0,0,0,0,0,0,0,0,3
3,286,0.402716541236286,-0.173136829678605,-0.26420661774917,-0.172949354349583,0.286768193034713,0.0317121769901515,1.00996021757356,-0.134703523847139,0,0,0,0,0,0,0,0,0,0,0,0,3
1,287,0.834223372056963,-0.207223117300265,0.0547443359368929,0.201516865756509,0.44292024433681,0.00387366824285085,-0.715806792476826,-0.162873338468449,0,0,0,0,0,0,0,0,0,0,0,0,4
2,287,0.500885548007787,0.198376777542213,0.694439232633345,0.102068023614182,0.258407978811517,0.0112446626759264,-1.90711645374218,-0.0879601139372664,0,0,0,0,0,0,0,0,0,0,0,0,4
3,287,1.90280285958095,0.0171312770840349,-0.349210970043281,0.174419321767648,0.420976626276627,0.0189694512459951,-1.60346684080737,-0.0526022391730944,0,0,0,0,0,0,0,0,0,0,0,0,4
1,288,-0.303281759065566,0.0556185147538551,-0.861060540519126,-0.00785502837885685,-0.152301147807251,-0.00393006480421623,2.82242919769038,-0.134960581423566,0,0,0,0,0,0,0,0,0,0,0,0,8
2,288,-1.11096005191282,-0.0158586798499031,-0.13950801179745,0.041232498767169,0.0376949106106821,0.00550240868428211,2.51927495079329,-0.0345779651342886,0,0,0,0,0,0,0,0,0,0,0,0,8
3,288,0.145412170760684,0.127698369977256,-0.81011010162727,-0.0222954719024725,-0.0322596964849149,0.00816057287448818,2.79026460195232,0.188721571568021,0,0,0,0,0,0,0,0,0,0,0,0,8
1,289,-0.0339875168266097,-0.0252972384228095,-0.552372119418865,0.125740655908793,-0.0225329859402361,0.0033136277095691,-1.26687220208133,-0.0786443442205473,0,0,0,0,0,0,0,0,0,0,0,0,2
2,289,0.508581804960564,-0.194674123514717,-0.404729898653452,-0.0283590001857803,-0.0941730511054111,0.00867450086212656,-4.46952690832845,0.00981534962018811,0,0,0,0,0,0,0,0,0,0,0,0,2
3,289,1.53134450854085,-0.0954135511737219,-1.06581731204989,0.0646525630123341,0.00314151681676211,-0.00239756057066654,0.196317500958813,0.00183141418259719,0,0,0,0,0,0,0,0,0,0,0,0,2
1,290,1.65050104116707,0.110923853782571,0.229137059306606,0.184310050766489,0.00384958431734805,-0.00468559099424962,1.39987990893364,0.161911981007755,0,0,0,0,0,0,0,0,0,0,0,0,1
2,290,0.691468666076659,0.0976257849219016,0.645831126004464,0.166344587761313,0.206029615490237,0.000986120694941866,2.15408037038227,-0.021455645477436,0,0,0,0,0,0,0,0,0,0,0,0,1
3,290,1.6934290622175,0.0650880932969503,0.495761956302898,0.175156714621864,-0.129951961719324,0.00818258694205714,1.91748401254846,0.09145883041902,0,0,0,0,0,0,0,0,0,0,0,0,1
1,291,-0.319213958802795,-0.0889556019212356,0.608672255052826,0.241863870296382,-0.5603657449088,0.00523362814855502,-2.95042498908349,-0.0529753788957933,0,0,0,0,0,0,0,0,0,0,0,0,5
2,291,-0.226455140324759,-0.145764042396994,0.860872037641708,-0.105891659232066,-0.278260320711107,-0.00357803114178224,1.52612074103732,-0.0336495995885847,0,0,0,0,0,0,0,0,0,0,0,0,5
3,291,-0.595744269730856,-0.110773062450873,0.914727898294551,0.0758824485315862,-0.271835333406703,0.00416556078985032,0.250691055293743,-0.114958446811529,0,0,0,0,0,0,0,0,0,0,0,0,5
1,292,-1.84445095747764,-0.066454533860754,-2.20836116910034,-0.19774607052858,0.470120457095871,-0.0321493998853085,-3.75393367607256,-0.104314415865099,0,0,0,0,0,0,0,0,0,0,0,0,6
2,292,-0.511801504602791,-0.146765339971081,-0.980844598994021,-0.296654389514217,0.104440606445048,0.019336059462878,0.726312609599191,-0.0717175300749326,0,0,0,0,0,0,0,0,0,0,0,0,6
3,292,0.0283167967604046,-0.161594946145731,-1.02811258289327,-0.315779690018558,0.405838993238007,0.0305200368010489,-2.21187742022386,0.16911850126443,0,0,0,0,0,0,0,0,0,0,0,0,6
1,293,-0.810587427804258,0.177133931479957,0.265741760661701,-0.135443243858995,-0.295229035324228,0.0167688692811465,-3.99381917040633,0.117057152390134,0,0,0,0,0,0,0,0,0,0,0,0,11
2,293,0.479944699583185,0.016766562056843,0.821983385840962,-0.0696807310368067,0.427376879150461,-0.0171850846979326,-2.54066150268876,-0.129574871425521,0,0,0,0,0,0,0,0,0,0,0,0,11
3,293,-0.189830682958143,0.061590582794147,0.121280492365344,0.116162168716103,0.234719471616335,0.0218615032385833,-3.17129055364745,0.0335284562071183,0,0,0,0,0,0,0,0,0,0,0,0,11
1,294,-0.210082324732518,-0.109329872843166,-0.182013632198191,-0.245289578759146,-0.171916507291335,0.0292809098925759,0.986347258328394,0.0197038238267856,0,0,0,0,0,0,0,0,0,0,0,0,3
2,294,-0.403663149093754,-0.0707162885193955,-0.175401324387403,-0.106067328862246,0.103083109996587,-0.0238518522100501,-0.922434324690684,-0.0820214088908743,0,0,0,0,0,0,0,0,0,0,0,0,3
3,294,-0.607169498164668,0.0313015049131289,-0.991358065871898,0.0165568207140156,-0.3831198131217,-0.0193493709534112,2.99856906110458,-0.0327677757713771,0,0,0,0,0,0,0,0,0,0,0,0,3
1,295,0.741262704634214,-0.0545396834150277,0.376587472863094,0.17508834416184,0.0311851156257728,0.00144010361594215,-2.32892887930795,-0.163310198385803,0,0,0,0,0,0,0,0,0,0,0,0,12
2,295,1.23135240716516,0.00667874672536887,0.0505217635255848,0.211080589019356,-0.04241696681364,-0.0137424595329075,0.712086390189725,-0.091322044477366,0,0,0,0,0,0,0,0,0,0,0,0,12
3,295,-0.62152195664602,0.0993757059653125,0.67587489018193,0.122257174581356,-0.245085828258996,0.00166269934229782,-1.07035228877432,-0.19226102693246,0,0,0,0,0,0,0,0,0,0,0,0,12
1,296,-0.888324584755811,0.00473287441997789,0.804572333909086,-0.175146086966286,-0.567782355651415,-0.019384820858007,-4.06710386244033,-0.0532906433268348,0,0,0,0,0,0,0,0,0,0,0,0,3
2,296,1.19721979018149,-0.155149259490133,0.438656985087744,0.154342313738944,-0.381299805608525,-0.01189246713874,-2.77537827495095,0.0321845558463778,0,0,0,0,0,0,0,0,0,0,0,0,3
3,296,-1.38782298578707,0.112155510765312,0.095109976796997,-0.0952574190151936,-0.486669088148626,-0.00347744065785439,-6.44396755970052,-0.00632250740653643,0,0,0,0,0,0,0,0,0,0,0,0,3
1,297,0.435575556935985,0.000649597373736745,-0.615151157619639,0.0314535931438305,-0.174913771642481,-0.00998537181709614,5.96913272627287,0.186972040527684,0,0,0,0,0,0,0,0,0,0,0,0,1
2,297,0.035664711468038,0.0224490752283792,-0.744421553575866,0.0211349959703601,0.00613258194381672,-0.00346436359120113,-0.00808894684763573,0.00160626110281272,0,0,0,0,0,0,0,0,0,0,0,0,1
3,297,1.27688211499692,-0.0892604210544799,-0.563457311405328,0.199827505213507,0.186652893803022,-0.0098433140776788,2.18092175223116,-0.0270236912451187,0,0,0,0,0,0,0,0,0,0,0,0,1
1,298,-2.28916069938325,-0.0457274859141279,1.09096148805171,-0.0976201713842047,-0.0115388329183821,0.00363750210097174,4.50031530261843,-0.0172429197210574,0,0,0,0,0,0,0,0,0,0,0,0,3
2,298,-0.846234826474396,-0.109687469950962,1.64142215886415,-0.164706814834638,-0.298302488811637,-0.0284476940801207,-1.32543556014602,-0.103443203215252,0,0,0,0,0,0,0,0,0,0,0,0,3
3,298,-0.429635715372727,-0.15952891116517,0.35513080152637,-0.309462691765115,-0.109248978365046,0.0234256441151522,0.101237789833661,-0.0656927850416926,0,0,0,0,0,0,0,0,0,0,0,0,3
1,299,1.47554795290808,0.142158985842908,-0.226580896525852,0.038159980131463,-0.0593537766786731,-0.00802994230006409,1.44377929221341,-0.0268644211332444,0,0,0,0,0,0,0,0,0,0,0,0,0
2,299,0.829700053791295,0.0575770053835238,0.642504662812381,-0.0225481215907802,-0.00825607283222318,0.00522303923961683,3.23023723706108,-0.00041262134268405,0,0,0,0,0,0,0,0,0,0,0,0,0
3,299,1.78615153673807,0.0265733808186872,0.258682780393421,0.305983171068875,0.199932983407896,-0.0164810253702046,1.61220606375218,0.12740911453429,0,0,0,0,0,0,0,0,0,0,0,0,0
1,300,0.229039456857683,-0.208181108994811,0.266027495318751,-0.146206174245945,0.0185121344949444,0.00263195756284077,1.04756654373689,-0.0560028546514053,0,0,0,0,0,0,0,0,0,0,0,0,4
2,300,0.0465707342413308,0.0557165770495573,-0.23308271458713,-0.180111724609385,-0.33091941546965,0.0153214058951324,-0.00918174309641984,-0.0132008333145082,0,0,0,0,0,0,0,0,0,0,0,0,4
3,300,-0.438852608665719,-0.0610418909591949,-0.101502404365155,0.0611389170466592,0.134858163809156,-0.014493680175117,1.38449601117647,-0.0710626780740841,0,0,0,0,0,0,0,0,0,0,0,0,4
1,301,-0.905028288493704,-0.0241881970596946,-0.962650588529965,-0.27281343963455,0.196712484344063,0.00445263793779476,-0.212303700255617,-0.030330320738885,0,0,0,0,0,0,0,0,0,0,0,0,1
2,301,-0.721835303282957,0.0370832753042065,-1.05174485124865,-0.00732387243542776,0.206379378534165,0.0303529175655013,-0.694341638598999,0.0474122592643672,0,0,0,0,0,0,0,0,0,0,0,0,1
3,301,-0.57501021229166,-0.0793365677330366,-1.8474005178772,0.0616982892523511,-0.0592763494357333,-0.0230206979481403,1.39756402068161,0.0563576463562586,0,0,0,0,0,0,0,0,0,0,0,0,1
1,302,-1.36488984980931,0.0231293384776771,0.165139384352234,-0.097591381531116,-0.665213737808037,-0.0088566836458436,1.21448251948472,-0.01829060598261,0,0,0,0,0,0,0,0,0,0,0,0,7
2,302,-1.86148815357351,0.0146930474099213,-0.0591851092715405,0.0701323041542633,0.0365710362276559,0.00616360015689492,-0.496489439556171,-0.0989400270920203,0,0,0,0,0,0,0,0,0,0,0,0,7
3,302,-1.27621453822261,-0.0143315474861314,-0.268288791750741,-0.134817774367941,0.193610922092292,-0.00811919976270104,2.36725473974533,0.0136570113808748,0,0,0,0,0,0,0,0,0,0,0,0,7
1,303,0.491028527811146,-0.128020623199692,1.14323937846347,0.29850448766821,-0.015292153311945,-0.00200615401852597,-1.76435409736193,-0.0715478430192494,0,0,0,0,0,0,0,0,0,0,0,0,11
2,303,0.559580865651422,0.0552502864742823,1.25260987862832,0.0501617264858601,0.533053108317703,-0.00767036586774335,-4.63480556012993,0.0688306970455507,0,0,0,0,0,0,0,0,0,0,0,0,11
3,303,2.83951092022723,0.148946436077256,1.45568407630823,0.0902791125371562,0.112094090306782,-0.00463672348575464,-0.626369760818534,-0.0841127352091511,0,0,0,0,0,0,0,0,0,0,0,0,11
1,304,1.13336564996037,0.0323985066693425,0.163539767020701,-0.128080728816416,0.205189613827254,-0.0120294870716316,1.27385604278615,0.0113386216503,0,0,0,0,0,0,0,0,0,0,0,0,9
2,304,0.997524989520287,-0.116324705807876,-0.0177999775958106,-0.135415569117434,-0.135399144648099,0.0148097744261787,1.05701317542173,-0.12611352010921,0,0,0,0,0,0,0,0,0,0,0,0,9
3,304,-1.65886197219142,0.0032901120533168,-0.766980258898732,-0.0941845718513409,0.342713567582342,-0.00245945013933745,-0.02418213882099,-0.139422446892327,0,0,0,0,0,0,0,0,0,0,0,0,9
1,305,-2.3621302741818,0.0670668845688502,0.479477185453455,-0.0380109981009002,0.162150528558056,0.0230850852549269,2.06213806838993,0.117382938034881,0,0,0,0,0,0,0,0,0,0,0,0,3
2,305,-1.0376039896191,0.103225898888266,-0.278933247750355,0.0388795876210085,-0.192179710248405,-0.000105793124363845,-0.394213979816428,-0.0300880952757178,0,0,0,0,0,0,0,0,0,0,0,0,3
3,305,-0.685511278872931,-0.0921642213498162,-0.511172378736569,-0.0980232904832935,-0.20390534417455,-0.0175632663159964,3.81964572074099,0.123259026658572,0,0,0,0,0,0,0,0,0,0,0,0,3
1,306,-1.07852623526708,-0.00573613528137757,-1.06886938532379,0.0577693694845126,-0.0568909245740654,0.016812992665233,1.36986161636105,-0.100666102751652,0,0,0,0,0,0,0,0,0,0,0,0,9
2,306,-0.705605507298412,0.0755848370186654,-1.46807196679632,0.136301554400686,-0.163052772598013,-0.0178984497910216,-0.91990713327084,0.0745031440363063,0,0,0,0,0,0,0,0,0,0,0,0,9
3,306,-0.0805218267500081,0.14033623542065,-0.928105943986016,0.0168203422130948,-0.323573859898294,0.00724415758781053,-0.670200990330613,0.00206979823414799,0,0,0,0,0,0,0,0,0,0,0,0,9
1,307,-0.119626212107962,-0.0316481093450879,-1.69578373133347,-0.184074562028751,-0.0841145676843142,-0.0357376363959011,0.685724271751411,-0.118100097990927,0,0,0,0,0,0,0,0,0,0,0,0,6
2,307,-0.970182019018209,-0.124124158873111,-1.75773188406728,-0.0264506826182614,0.00136891395673544,0.0182845309142681,-0.299085521215105,-0.0331766355780968,0,0,0,0,0,0,0,0,0,0,0,0,6
3,307,-0.784333531092154,0.00882258332208598,-2.73153303001776,0.0658896951641631,0.102363092218578,-0.00116425536617885,-0.629989433944786,-0.00904916995475933,0,0,0,0,0,0,0,0,0,0,0,0,6
1,308,-0.831832271260843,-0.0143494464919687,0.427587054284651,0.10952804471568,0.0109718449940965,0.0141356096094394,-0.76455173807166,0.129865434149806,0,0,0,0,0,0,0,0,0,0,0,0,6
2,308,-0.736252052143066,-0.144359324746955,1.03774569481345,0.240046496680164,-0.399025366018809,0.00328544126045796,-0.235268835750034,-0.0357716372070567,0,0,0,0,0,0,0,0,0,0,0,0,6
3,308,-1.15706078861976,0.0133336033075412,1.21410818244983,0.00357772832783018,-0.707334325474031,-0.00847865713351529,-2.42297322188105,0.167649055567733,0,0,0,0,0,0,0,0,0,0,0,0,6
1,309,-0.481235849194169,-0.0687141044996935,-0.908665516287084,-0.137916499388752,-0.131073977503646,0.0274964044968306,-4.63630490853184,0.107699694516155,0,0,0,0,0,0,0,0,0,0,0,0,4
2,309,-0.501310309062139,-0.082796069577192,-0.717422253080861,-0.166419227139758,0.08023031493655,-0.00625281784374153,-0.29464437368236,0.0656813036252293,0,0,0,0,0,0,0,0,0,0,0,0,4
3,309,-0.482493690494825,-0.0549495540481863,-1.60840036202516,-0.101403881856256,0.0655447724821663,-0.0195741402109162,-0.810854050632415,-0.0316781509659951,0,0,0,0,0,0,0,0,0,0,0,0,4
1,310,-1.09832009728129,-0.0566868365987112,1.06154225812033,-0.200095721232109,0.0823696671758896,0.0195992709535005,2.98471355276421,0.0484718466912151,0,0,0,0,0,0,0,0,0,0,0,0,8
2,310,-1.62069927316143,0.133608372544059,1.5463531372026,-0.111544186228971,-0.661542301309022,-0.00841604004428969,-0.375068340228808,-0.0149395027415266,0,0,0,0,0,0,0,0,0,0,0,0,8
3,310,0.425931976557011,-0.0817659757748464,0.445796085878365,-0.236326804090624,-0.398196661995869,-0.00952598900241648,0.568804433351687,0.149200266875851,0,0,0,0,0,0,0,0,0,0,0,0,8
1,311,1.93005680671525,-0.158535099400793,0.110277216985426,-0.15219789577553,0.025165419418129,0.0159625768006667,-3.08746761301379,0.0840566068721203,0,0,0,0,0,0,0,0,0,0,0,0,8
2,311,1.11977371822631,-0.162632465412472,0.125682722823538,-0.152823841018834,0.271336276014464,-0.00816593007074622,-1.07307167119588,0.00639749215506674,0,0,0,0,0,0,0,0,0,0,0,0,8
3,311,1.80045216622769,-0.106703612624837,-0.269768172042304,-0.110240907576004,0.0736247504893299,-0.0135833011239409,-0.718071349039249,0.034180521874984,0,0,0,0,0,0,0,0,0,0,0,0,8
1,312,-2.39301868719436,0.0150150898959215,-0.785038896808441,0.0918213330826634,-0.315859883500613,0.0249779145274148,0.39326175139766,-0.0679904781278268,0,0,0,0,0,0,0,0,0,0,0,0,11
2,312,-0.930862043743224,0.0593441474698184,-0.60654035869468,-0.0134501083557868,-0.015096825146319,-0.0122905431208069,2.87488227486361,-0.0321213877493239,0,0,0,0,0,0,0,0,0,0,0,0,11
3,312,0.204105101627644,-0.0785211087923552,-0.481285223307114,0.115725379173265,0.105392660891105,-0.00481708327596186,-0.306075026429269,0.0863246829726317,0,0,0,0,0,0,0,0,0,0,0,0,11
1,313,0.545891964350527,0.124231301832966,-0.314219088690167,0.0671348437255631,-0.0719715578526543,0.0278962363349147,-1.1503495924853,-0.064532871764233,0,0,0,0,0,0,0,0,0,0,0,0,7
2,313,0.839518682817088,0.0775997775319821,-0.287401791558817,0.0791474378999704,0.134561771502497,0.0176443587115955,-0.191537979251038,-0.0454285269663392,0,0,0,0,0,0,0,0,0,0,0,0,7
3,313,1.05881970162012,0.0995847575717109,-0.166414323915711,0.0694021514608854,0.442536980671616,0.00658054566300197,-0.35591716807869,-0.121966304984726,0,0,0,0,0,0,0,0,0,0,0,0,7
1,314,-0.0355623248254471,-0.170859008378494,-0.561147317391958,0.447751311517884,-0.520763859442787,0.0127048963340931,4.02056189290343,-0.030838163235399,0,0,0,0,0,0,0,0,0,0,0,0,3
2,314,-0.149823626077556,0.109966074938167,0.557792863391046,-0.257412818667413,0.183846246526175,0.00421959303775895,-0.0605227070151244,0.0756460800306297,0,0,0,0,0,0,0,0,0,0,0,0,3
3,314,-1.29765643801837,-0.212947563388213,0.526996916645472,-0.0285826848783507,-0.69090961713593,-0.00626908415318493,-0.838671271521022,-0.00788965189124791,0,0,0,0,0,0,0,0,0,0,0,0,3
1,315,-2.27561906349829,0.00230521635345635,-0.6302161595726,0.159921140517916,0.0890404526913233,0.0106551510480363,1.05352191751132,-0.0250375030952261,0,0,0,0,0,0,0,0,0,0,0,0,4
2,315,-0.762487850076477,0.161681112552988,0.0692644895383907,0.130291701396204,-0.277458063625366,-0.00957412463220922,0.945689057244778,0.013367633956959,0,0,0,0,0,0,0,0,0,0,0,0,4
3,315,-0.768055081221846,-0.0258499090954267,0.163619504336063,0.00983929794523719,-0.229920008377077,-0.0172624683929079,-0.0768332792645197,-0.080328383869181,0,0,0,0,0,0,0,0,0,0,0,0,4
1,316,3.37561433004842,0.0679421869679085,1.3649655913041,0.0844844553912544,-0.090475195944042,-0.00919382761273339,0.441768786786426,0.0179869730092335,0,0,0,0,0,0,0,0,0,0,0,0,5
2,316,2.43694995704042,-0.0432716196928648,0.528175381680786,0.232380068312058,0.355165692150829,0.0145574172054256,-2.77743709491578,0.0048862082822578,0,0,0,0,0,0,0,0,0,0,0,0,5
3,316,1.70715320721473,-0.038081700353737,1.25181502191358,0.100268233369,-0.196833324997714,-0.0141174048623165,-0.761935923497703,-0.115117759819259,0,0,0,0,0,0,0,0,0,0,0,0,5
1,317,0.0525073528853994,0.0649318192879533,-0.695408341153134,0.228721359520293,-0.198846527242209,-0.00976005968011983,1.415846071232,0.00504979223991063,0,0,0,0,0,0,0,0,0,0,0,0,8
2,317,-0.0608942558304495,0.0577421239932318,-0.240162413616988,0.201128038672204,-0.27343988548062,-0.0049679453514262,1.94528398312498,-0.0282637562282436,0,0,0,0,0,0,0,0,0,0,0,0,8
3,317,-0.317580453085808,0.101602483166067,-0.0809045846932133,0.196467096935703,-0.233349994825664,0.0318474888315039,2.02479370207119,0.0155763549125311,0,0,0,0,0,0,0,0,0,0,0,0,8
