id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b06_SAEM,b16_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha16_SAEM,alpha17_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha26_SAEM,alpha27_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,b04_mean,b14_mean,b05_mean,b15_mean,b06_mean,b16_mean,b07_mean,b17_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha14_mean,alpha15_mean,alpha16_mean,alpha17_mean,alpha21_mean,alpha22_mean,alpha23_mean,alpha24_mean,alpha25_mean,alpha26_mean,alpha27_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,b04_mode,b14_mode,b05_mode,b15_mode,b06_mode,b16_mode,b07_mode,b17_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha14_mode,alpha15_mode,alpha16_mode,alpha17_mode,alpha21_mode,alpha22_mode,alpha23_mode,alpha24_mode,alpha25_mode,alpha26_mode,alpha27_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,b04_sd,b14_sd,b05_sd,b15_sd,b06_sd,b16_sd,b07_sd,b17_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha14_sd,alpha15_sd,alpha16_sd,alpha17_sd,alpha21_sd,alpha22_sd,alpha23_sd,alpha24_sd,alpha25_sd,alpha26_sd,alpha27_sd
145,4.81961,-0.102447,-0.154311,4.86536,7.45523,0.00116736,4.1803,-0.290862,6.70826,0.0703726,6.94993,-0.0727358,4.68963,-0.104698,414.646,-5.30247,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.77218,-0.106265,-0.165534,3.35225,7.45454,0.00115915,4.23801,-0.294761,6.7489,0.0675503,6.98059,-0.0763642,4.6037,-0.0986002,412.583,-4.92973,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.66627,-0.0298055,-0.132267,3.59216,7.45385,0.0013221,4.20848,-0.293905,6.6105,0.0781612,6.92709,-0.0722545,4.72697,-0.108478,404.02,-5.28016,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.715243,0.0972981,0.0624949,4.1221,0.0188389,0.00127697,0.295542,0.022085,0.490183,0.0356598,0.361256,0.0248842,0.199648,0.0119954,42.1923,2.84255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,5.08709,-0.123839,-0.113438,6.3132,7.36459,0.000177626,5.03556,-0.196557,0.46712,-0.0638669,7.08948,0.00631926,5.53613,-0.112476,355.309,-0.839686,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.49958,-0.0203952,-0.121707,2.48275,7.36207,0.000348567,4.97261,-0.191518,0.262736,-0.0541081,7.04483,0.00843872,5.57,-0.115354,361.952,-1.38695,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.58906,0.0349884,-0.0894185,1.07173,7.36648,3.60165e-05,4.99371,-0.194592,0.492539,-0.063666,7.04906,0.00788686,5.51086,-0.112605,362.871,-1.86571,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.09907,0.131504,0.0814557,3.79135,0.0201267,0.00117025,0.285409,0.0149981,0.35281,0.0192136,0.332715,0.0184181,0.222495,0.0108759,37.46,2.0268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1.68154,-0.14718,-0.198126,4.88986,7.37341,-0.00895599,3.74535,0.0516108,4.07133,-0.128029,6.55264,0.064672,5.96382,-0.137741,355.139,-7.01008,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,1.78196,-0.133504,-0.17215,3.05156,7.3726,-0.00916068,3.87397,0.03375,4.18985,-0.144323,6.58445,0.06093,5.95123,-0.133885,347.008,-6.72035,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.29602,-0.135965,-0.202369,5.13685,7.37443,-0.00916229,3.768,0.0488904,4.11612,-0.136315,6.53958,0.0648356,5.94782,-0.139158,347.163,-7.75132,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.53939,0.0762515,0.0892098,2.62516,0.0202812,0.00207006,0.357897,0.0384625,0.459433,0.0478284,0.367332,0.0399709,0.30571,0.0308323,33.4272,3.55392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,3.53148,-0.0899976,-0.187038,5.53957,7.39153,0.00335241,4.91195,-0.269876,6.42488,-0.0162446,6.05934,-0.0279112,5.57193,-0.074807,362.676,-3.69831,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,3.87159,-0.101578,-0.18517,4.58088,7.39348,0.00266925,4.9426,-0.274293,6.47473,-0.0353022,6.08152,-0.0371173,5.58972,-0.0787874,362.225,-3.53614,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,2.36321,-0.0611237,-0.177818,7.15616,7.39278,0.00313191,4.9459,-0.277561,6.43105,-0.0212116,6.06597,-0.0407893,5.51871,-0.0736183,346.566,-3.6762,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.969139,0.0863145,0.0744569,4.28858,0.0229763,0.00405382,0.405095,0.0812727,0.423641,0.0807956,0.317047,0.063286,0.366701,0.0778534,45.6171,4.82842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,5.05259,-0.141342,-0.149793,6.96092,7.3915,0.00271188,3.99095,-0.152719,6.30485,0.0144568,7.68018,-0.0430389,5.58528,-0.0719782,351.146,-4.20706,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.94328,-0.129663,-0.151462,4.31346,7.39175,0.00398693,4.04142,-0.156184,6.29837,0.0240314,7.66296,-0.0335664,5.49701,-0.0981145,363.873,-4.08596,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,4.5417,-0.125202,-0.156002,3.77305,7.39301,0.00312198,4.07078,-0.148936,6.30478,0.0170249,7.6295,-0.0412771,5.50589,-0.0829812,339.454,-4.05982,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.06755,0.0991092,0.0735717,4.69815,0.0311623,0.00514914,0.520163,0.144776,0.62285,0.0820321,0.445721,0.0984761,0.413859,0.0905726,61.4096,4.6233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,5.91666,-0.142155,-0.158675,6.80109,7.42719,0.00316285,3.59432,-0.154309,4.30009,0.0300734,7.7166,-0.0452603,6.60202,-0.0767716,334.377,-4.34428,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.78696,-0.140112,-0.15599,7.66364,7.42819,0.00380978,3.56376,-0.161971,4.33057,0.0343114,7.66542,-0.048295,6.67031,-0.0946741,336.328,-3.72288,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.58423,-0.126574,-0.155286,3.75001,7.42434,0.00308761,3.5666,-0.150726,4.26979,0.0171259,7.67867,-0.0415431,6.57141,-0.0832963,312.472,-4.03042,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.01854,0.0950606,0.0749416,13.3298,0.0309821,0.00517181,0.558269,0.125279,0.661704,0.0898335,0.42908,0.108652,0.447732,0.093685,65.0397,4.70388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3.6038,-0.181265,-0.0566563,34.6856,7.34906,0.0107711,2.83137,0.0209736,2.40488,0.159856,7.21497,-0.104865,5.90401,-0.153904,175.952,-5.28549,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,3.28653,-0.180642,-0.0530548,27.8918,7.35311,0.0105467,2.78353,0.0253617,2.70126,0.141526,7.15297,-0.100583,5.87097,-0.152809,175.249,-5.28091,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.52509,-0.197695,-0.043923,20.8245,7.35191,0.0106105,2.7845,0.0243383,2.56719,0.149495,7.18571,-0.104827,5.89578,-0.155485,174.1,-5.34095,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.421327,0.0398882,0.0118626,9.72914,0.0163457,0.00144325,0.267126,0.020102,0.363252,0.024372,0.376095,0.0244133,0.185106,0.00920712,12.3569,0.662012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3.16214,-0.1311,-0.162961,4.72836,7.44357,0.00500097,4.28479,-0.391233,5.92572,0.0287908,7.72883,-0.107812,5.36769,-0.190411,580.273,-2.26683,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,2.9246,-0.111568,-0.159931,3.65866,7.43293,0.00619688,4.3352,-0.399649,5.90293,0.0269726,7.75624,-0.113119,5.35373,-0.186215,568.161,-1.63598,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,2.33774,-0.0526778,-0.126982,3.66507,7.43693,0.0056345,4.31061,-0.396172,5.96355,0.017909,7.65516,-0.103581,5.31021,-0.188175,561.51,-1.56734,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.643817,0.101327,0.0560645,3.37469,0.0227724,0.00276536,0.341388,0.0422391,0.421862,0.0553092,0.343775,0.0424626,0.247029,0.0316317,49.1293,4.93879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,5.10011,-0.11637,-0.173313,3.92539,7.37601,0.000547317,5.41621,0.0196883,7.96235,0.0234507,7.84609,-0.0210538,3.9851,-0.0896859,253.505,-5.1581,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.09833,-0.126311,-0.164071,4.62363,7.37779,-0.000600981,5.37839,0.0400876,7.92221,0.0174653,7.84036,-0.0144684,3.92455,-0.0776526,252.16,-4.04265,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,4.66857,-0.111239,-0.159756,3.96886,7.37578,0.00020189,5.42512,0.0238792,7.95986,0.025746,7.81336,-0.0254416,3.91168,-0.0894224,236.017,-4.89759,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.991635,0.0949152,0.0766447,4.87446,0.0214791,0.00480767,0.426193,0.124889,0.475062,0.0942672,0.393394,0.0870818,0.293813,0.0808238,42.5986,4.86005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,7.5005,-0.100788,-0.190646,7.25791,7.42389,0.000385676,5.00974,0.0408817,5.86403,-0.045129,6.97393,-0.037882,5.04628,0.00592943,457.941,-1.54886,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,7.69104,-0.0987625,-0.179958,4.75263,7.42363,-0.000107426,5.0094,0.0533723,5.8759,-0.0397644,6.99211,-0.0287327,5.0103,0.0121295,461.936,-2.10555,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,7.03486,-0.0864047,-0.191575,6.8576,7.42401,7.66946e-06,5.03418,0.0452322,5.88735,-0.049483,6.93819,-0.0352101,5.01329,-0.00146121,449.873,-1.8819,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.07718,0.0842643,0.0747673,4.50536,0.0214644,0.00416419,0.388761,0.0746615,0.414161,0.0785841,0.358133,0.0704087,0.329458,0.063722,51.6288,4.49537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1.92892,-0.117591,-0.16423,5.04821,7.37813,0.00545047,4.91346,-0.0871306,5.93417,0.048921,5.82954,-0.134867,4.78137,-0.227512,417.443,-4.32346,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,1.77814,-0.091779,-0.158416,4.62047,7.37859,0.00527291,4.89948,-0.0826852,5.97491,0.0450421,5.68826,-0.117134,4.796,-0.230775,416.048,-4.27901,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.21013,-0.0799288,-0.158349,4.62567,7.37755,0.00534649,4.96404,-0.0924864,5.94474,0.0459222,5.745,-0.130351,4.74776,-0.230459,402.341,-4.18962,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.568674,0.0849804,0.0671329,5.82382,0.0207816,0.00331061,0.374212,0.0625187,0.375224,0.0637758,0.295352,0.0438967,0.234736,0.0395415,43.2782,4.57695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,4.54368,-0.132967,-0.158171,3.24945,7.34991,-0.001095,2.5355,-0.0666466,4.07635,-0.0811148,7.23589,0.0450509,6.53778,-0.0589268,278.688,-14.439,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.09307,-0.0843158,-0.141875,5.28973,7.35341,-0.0012932,2.4785,-0.0646586,4.01361,-0.0791856,7.39288,0.0353379,6.61187,-0.0638875,288.334,-14.925,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.07594,-0.18313,-0.129262,5.66798,7.35225,-0.00127417,2.60487,-0.0720716,4.02515,-0.077169,7.27002,0.0412731,6.47777,-0.0572085,281.648,-14.626,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.975234,0.0864827,0.0696079,6.43622,0.0148029,0.00079816,0.250114,0.0138176,0.347044,0.0204804,0.217919,0.0130814,0.270735,0.0134763,13.1853,0.691173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,5.60585,-0.130271,-0.157926,7.17961,7.4052,0.00379125,4.57099,-0.150472,6.25674,0.0202099,6.85673,-0.0297869,4.56085,-0.0888905,261.12,-3.35251,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.69135,-0.134541,-0.145736,5.88657,7.40525,0.00429065,4.53305,-0.165217,6.19954,0.014409,6.82959,-0.0391806,4.57524,-0.0884691,261.875,-3.67516,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.36541,-0.124655,-0.156418,3.78254,7.40197,0.00317218,4.5736,-0.149246,6.28353,0.0171176,6.76977,-0.0414529,4.46502,-0.0830782,225.125,-4.04578,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.04811,0.0819705,0.0689531,7.16712,0.0306169,0.00572493,0.527477,0.149675,0.646267,0.0899141,0.487082,0.0936386,0.409619,0.09072,61.4545,4.62838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,3.92656,-0.120131,-0.161278,4.80854,7.39734,0.00401848,3.69818,-0.126412,7.74788,0.0124253,6.47102,-0.0414607,5.03542,-0.0866269,325.08,-3.82673,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.08585,-0.12087,-0.142247,5.09165,7.40147,0.00396198,3.66727,-0.10707,7.71112,0.0185006,6.4914,-0.0492655,5.0251,-0.0788594,323.735,-4.1346,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,3.51143,-0.114271,-0.162962,3.99308,7.39993,0.00371233,3.69292,-0.109201,7.70241,0.0174653,6.38678,-0.0413282,4.95468,-0.0829052,298.981,-4.05169,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.942206,0.0895302,0.081655,5.79571,0.0260502,0.00534041,0.41312,0.142434,0.654782,0.0936462,0.45919,0.107536,0.423321,0.0796393,64.1477,5.05496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,5.1587,-0.178088,-0.127315,4.59893,7.35624,-0.00650704,3.81445,0.0528358,6.32775,-0.0478833,7.12857,0.148166,4.78812,-0.143489,300.937,-5.7862,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.34347,-0.18246,-0.137328,7.69921,7.3579,-0.00664203,3.72515,0.0583569,6.15602,-0.0383123,7.2842,0.136707,4.71843,-0.140977,303.396,-5.86329,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,5.49206,-0.170663,-0.102235,6.85581,7.35534,-0.00643893,3.79677,0.0543045,6.18648,-0.0394688,7.19249,0.140498,4.81088,-0.144907,283.43,-5.23397,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.621038,0.0577099,0.0569678,13.4176,0.0154582,0.000806768,0.258592,0.0145393,0.337048,0.0180943,0.308052,0.0204731,0.135028,0.00481919,22.255,0.977917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,4.45128,-0.12974,-0.152422,3.83134,7.42893,0.00364282,3.94906,0.0634124,3.91728,-0.062009,6.61962,0.0792428,5.2432,-0.00564879,303.604,-1.8692,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,4.36793,-0.141944,-0.166117,3.75083,7.42409,0.00443653,3.87064,0.0817525,3.92148,-0.0750234,6.64829,0.0798243,5.21253,0.00241708,314.673,-3.12363,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,4.04994,-0.122002,-0.155644,3.78504,7.42449,0.00406094,3.93899,0.0682094,3.91958,-0.0658893,6.59335,0.0770207,5.18083,-0.00254394,295.476,-2.03273,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,0.769285,0.0834123,0.0669916,4.12045,0.02081,0.00369602,0.450231,0.0827103,0.43489,0.0644866,0.380016,0.0573629,0.336919,0.0482091,44.4124,4.6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,5.28135,-0.138639,-0.141563,7.55006,7.3781,0.00285506,4.43556,-0.156854,4.97049,0.0123573,5.91567,-0.0429572,6.0419,-0.0838027,277.329,-4.00286,0.0212317,0.134974,0.762511,0.113281,0.180656,-11.1408,0.704747,-6.42318e-06,0.166617,2.03448e-06,-2.72028e-12,-0.106257,-3.7567e-11,-0.219361,0.0419308,-1.92811e-14,-6.33987e-15,6.97378e-11,5.31801,-0.131725,-0.144825,5.58754,7.3763,0.00313841,4.40563,-0.147189,4.79034,0.00553261,5.84878,-0.0352999,6.05786,-0.0806754,271.429,-4.14055,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,4.86216,-0.126789,-0.155473,3.75138,7.37859,0.00212005,4.39433,-0.154854,4.898,0.0059451,5.80722,-0.0412238,5.976,-0.0830197,237.222,-4.05131,0.0212671,0.134471,0.76279,0.113138,0.184279,-11.2611,0.700426,-6.75888e-06,0.159573,2.09943e-06,-2.63349e-12,-0.107138,-3.81386e-11,-0.21895,0.0428855,-1.98357e-14,-5.65935e-15,6.54339e-11,1.0591,0.0972519,0.0731455,8.49787,0.0235862,0.00560923,0.549524,0.144722,0.649582,0.102005,0.440981,0.0946065,0.384027,0.0871163,64.6789,4.51654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
