id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_b06_SAEM,eta_b16_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha15_SAEM,eta_alpha16_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha25_SAEM,eta_alpha26_SAEM,eta_alpha27_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_b03_mean,eta_b13_mean,eta_b04_mean,eta_b14_mean,eta_b05_mean,eta_b15_mean,eta_b06_mean,eta_b16_mean,eta_b07_mean,eta_b17_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha13_mean,eta_alpha14_mean,eta_alpha15_mean,eta_alpha16_mean,eta_alpha17_mean,eta_alpha21_mean,eta_alpha22_mean,eta_alpha23_mean,eta_alpha24_mean,eta_alpha25_mean,eta_alpha26_mean,eta_alpha27_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_b03_mode,eta_b13_mode,eta_b04_mode,eta_b14_mode,eta_b05_mode,eta_b15_mode,eta_b06_mode,eta_b16_mode,eta_b07_mode,eta_b17_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha13_mode,eta_alpha14_mode,eta_alpha15_mode,eta_alpha16_mode,eta_alpha17_mode,eta_alpha21_mode,eta_alpha22_mode,eta_alpha23_mode,eta_alpha24_mode,eta_alpha25_mode,eta_alpha26_mode,eta_alpha27_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_b03_sd,eta_b13_sd,eta_b04_sd,eta_b14_sd,eta_b05_sd,eta_b15_sd,eta_b06_sd,eta_b16_sd,eta_b07_sd,eta_b17_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha13_sd,eta_alpha14_sd,eta_alpha15_sd,eta_alpha16_sd,eta_alpha17_sd,eta_alpha21_sd,eta_alpha22_sd,eta_alpha23_sd,eta_alpha24_sd,eta_alpha25_sd,eta_alpha26_sd,eta_alpha27_sd
163,-2.82618,-0.0093877,-0.000136225,0.0350029,0.0198192,9.47148e-05,-0.335844,-0.0140835,-0.396185,0.00882742,-0.126851,0.000913951,0.334944,-0.00528146,49.5826,0.0613642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77022,-0.0132012,-0.000933415,-0.0173096,0.0195465,-0.000327946,-0.409088,-0.00536707,-0.333675,-0.00811638,-0.155107,-0.00948427,0.404942,-0.00319577,55.5049,-0.125298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56051,-0.00550308,0.00195216,-0.0293489,0.0213828,0.00036599,-0.394865,-0.00904086,-0.401202,-0.00435927,-0.207785,-0.00495775,0.293782,-0.00179681,34.7375,-0.141338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31568,0.0901376,0.0751718,1.0466,0.0333848,0.00567048,0.590945,0.140123,0.634437,0.091787,0.503374,0.104512,0.427955,0.0800586,66.4992,5.15523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2.095,-0.0541459,0.022657,0.148157,-0.0456536,-0.00125936,-0.522009,-0.0158184,3.19297,0.00593231,0.168154,-0.0109763,0.567316,0.0402226,-96.4271,0.240189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18189,-0.0389093,0.0370438,0.0323379,-0.0439484,-0.000899514,-0.512001,-0.000620516,3.18934,0.0197253,0.150358,-0.0125489,0.533086,0.016761,-90.9825,0.18772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97378,-0.0817848,0.0739423,1.29269,-0.0461565,-0.00103408,-0.488941,-0.02411,3.20147,0.00743829,0.0958124,-0.021553,0.527138,0.027657,-114.82,1.05147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02562,0.0918887,0.073126,1.02063,0.0255846,0.0050294,0.472704,0.141397,0.465655,0.0934773,0.338056,0.099943,0.36944,0.0808436,45.5368,4.9293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1.17591,-0.0176491,0.00499818,0.0295929,0.0359679,0.000406068,-1.00941,-0.0241508,-0.641626,-0.00219725,0.647258,-0.0030455,-1.68908,0.00630097,-239.862,0.686906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37012,-4.14644e-05,-0.00724083,-0.0599958,0.0369221,1.72514e-05,-1.05794,0.0224962,-0.651162,-0.00277171,0.629756,-0.00543421,-1.66151,-0.000179135,-234.348,-0.415561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91131,-0.00518944,0.00126798,-0.0208204,0.036809,-0.000290095,-1.08834,-0.0108297,-0.713617,-0.00172194,0.600349,-0.00408083,-1.78589,0.000558483,-268.477,-0.0510778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05671,0.0982293,0.0788553,1.12132,0.027555,0.0057028,0.560685,0.149517,0.620424,0.0914357,0.447297,0.109269,0.416226,0.0840099,62.1508,4.49802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2.07115,0.00728362,-0.00883468,-0.412805,0.00674062,-0.00437461,0.1511,0.263672,-0.0729353,-0.0841568,0.0388863,0.0858539,0.902751,0.0235905,194.422,10.7955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09281,-0.00731061,-0.0147949,-0.266418,0.00309704,-0.00411646,0.121269,0.266567,-0.14463,-0.0793118,0.0233224,0.0857452,0.813059,0.0284415,186.242,11.2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980706,0.0799362,0.0140147,0.101777,0.00868563,-0.00451288,0.186414,0.261047,-0.0981019,-0.0824324,-0.0150217,0.0877049,0.787162,0.0280387,188.713,10.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744871,0.0830118,0.063197,0.930251,0.0173235,0.0010091,0.28308,0.0164975,0.362919,0.0199911,0.302606,0.0170701,0.278085,0.0160269,44.6257,2.70252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1.13366,0.0184749,-0.0252598,0.00139589,-0.0442084,-0.00170002,0.248825,-0.040963,0.330189,0.0518457,-0.601357,-0.0142832,-0.204833,0.0410386,-119.103,1.00755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03063,0.0223847,-0.0398559,-0.020884,-0.0394497,-0.00207478,0.259081,-0.0398722,0.388263,0.0391966,-0.735794,0.00417313,-0.185617,0.0392175,-112.162,0.13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194802,0.0394394,-0.0302116,0.60804,-0.0381235,-0.00255337,0.291302,-0.0435912,0.421442,0.0406825,-0.676426,-0.00964518,-0.242301,0.0400215,-128.594,1.12347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15213,0.0724547,0.0718123,0.995053,0.0240565,0.00301991,0.371358,0.0522568,0.394555,0.0497077,0.412133,0.0557107,0.337008,0.0399524,32.2282,3.44966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,3.7963,-0.00491945,-0.00640074,-0.336014,-0.0224925,0.00421436,-0.795688,0.114265,0.656041,0.161934,0.0616152,0.0870354,0.273869,0.0467891,153.981,0.873637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84002,0.00594144,-0.00602525,-0.298632,-0.0230115,0.00437144,-0.857811,0.120581,0.808132,0.141723,0.0222869,0.0918036,0.335311,0.0378097,158.69,0.0173548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5455,0.0110087,-0.00597,0.0545037,-0.0206766,0.00382774,-0.81851,0.114954,0.728642,0.150169,0.0483367,0.0821627,0.244906,0.0439458,147.353,0.444412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783023,0.0756716,0.0738796,1.05156,0.0224225,0.00303015,0.432818,0.0596224,0.43804,0.0558039,0.392791,0.0518751,0.329956,0.0413252,44.5272,4.72857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,-2.25852,0.140928,-0.003657,0.0136831,0.025446,-0.0103307,-0.899368,0.114572,0.242107,-0.244456,-0.313031,0.069931,-0.630364,0.0108186,-25.9727,-2.29335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91689,0.130541,0.00854149,0.201877,0.00825791,-0.00932876,-0.871954,0.110849,0.25389,-0.243467,-0.292944,0.0680119,-0.462305,0.0019021,-10.9002,-2.97933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94969,0.137337,-0.00892232,0.176989,0.0197729,-0.0100006,-0.903435,0.112465,0.291238,-0.24673,-0.331284,0.0684664,-0.540895,0.00463212,-27.4733,-2.42916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05285,0.0290045,0.0703599,0.877021,0.0149367,0.000884956,0.216327,0.0103862,0.404598,0.0221762,0.233885,0.0151444,0.143742,0.00705036,25.3592,1.10378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,-0.972715,-0.0537474,0.0137149,-0.312539,-0.00313154,0.000737569,0.0487142,-0.0888753,-1.31857,0.00158108,0.154325,0.0487364,0.0933785,0.0211942,16.7732,-0.0416596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0032,-0.042519,0.0128681,-0.291162,-0.000185562,0.000494893,-0.021359,-0.0813791,-1.3143,0.00336852,0.202955,0.0510866,0.0968028,0.00862111,13.1293,-0.884715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12485,-0.0569436,0.0400761,0.444615,-0.000751996,0.000559507,0.00468385,-0.0771655,-1.35302,0.00519688,0.115785,0.0501448,0.0296037,0.0194741,-2.45663,-0.530613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72555,0.0910408,0.0678503,1.01712,0.0233758,0.00549655,0.392663,0.113579,0.440234,0.0887413,0.375394,0.0931616,0.342362,0.0800512,52.2407,4.74228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,-1.64129,-0.0479945,0.0090056,-0.620139,0.0234034,0.00276217,1.49325,-0.100835,-0.0542806,0.120181,-1.0506,-0.0769311,-0.0815636,-0.0200725,17.8997,-1.02898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53604,-0.0620405,-0.0103248,-0.287803,0.0255708,0.00200727,1.49595,-0.0995433,0.0516128,0.105957,-1.0938,-0.0630934,-0.14865,-0.00560208,11.714,-0.879841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72554,-0.0494319,0.0188178,0.160059,0.0245009,0.00263243,1.46231,-0.0940757,0.0222855,0.115092,-1.14033,-0.0623909,-0.149113,-0.0198033,2.88927,-0.933961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737489,0.0947571,0.0669965,1.02929,0.0231279,0.00426925,0.394767,0.077792,0.423433,0.0733319,0.369094,0.0761626,0.307681,0.06583,41.6271,4.78119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,-1.79042,0.0217223,-0.0216927,-0.0258517,0.0268393,0.000947358,-0.409519,0.0792897,-0.732543,0.0415761,0.475176,0.0232298,-1.07833,0.0378868,-1.16087,2.37332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86259,0.0298647,-0.0223857,-0.19686,0.0220345,0.00151652,-0.438195,0.0781083,-0.786036,0.0488074,0.486144,0.0221788,-1.02406,0.0294248,-2.4847,2.50105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73708,0.0460051,-0.0203766,0.497163,0.0235494,0.0011263,-0.424582,0.0808379,-0.66418,0.035359,0.456187,0.018,-1.15689,0.0398572,-16.2259,2.84395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894765,0.0922459,0.069004,0.949655,0.0236532,0.00412553,0.383857,0.0774685,0.466497,0.0721995,0.33457,0.0537837,0.337421,0.0547699,41.0185,3.85649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,-0.277823,-0.122011,0.0288262,1.51576,-0.0591422,-0.00176887,-0.0457814,0.0294078,1.5529,-0.052305,-0.176273,-0.0358855,0.217361,0.0821462,-129.888,-2.65693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178614,-0.111238,0.0224903,1.76463,-0.0634117,-0.000455913,-0.247564,0.0642025,1.53345,-0.0559792,-0.268493,-0.0247261,0.222679,0.0808509,-132.46,-3.11333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143576,-0.136552,0.0187309,1.56967,-0.0602762,-0.00158188,-0.125818,0.0420034,1.57498,-0.0568849,-0.284816,-0.0253379,0.176918,0.0803598,-140.951,-2.67172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818449,0.0397865,0.0217821,0.531045,0.0216057,0.00425944,0.445421,0.085608,0.403684,0.0545469,0.371508,0.0571614,0.342209,0.0561725,23.9798,3.5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,-0.772773,0.0369391,-0.012076,-0.115412,0.0401739,-0.00494423,-0.452715,-0.038138,-0.51256,0.0118352,1.43935,-0.0843076,-1.07231,-0.00983767,-80.667,-1.73113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.761718,0.0272713,-0.0290666,-0.0622312,0.0410308,-0.00507619,-0.42445,-0.0489831,-0.504162,0.00289709,1.42415,-0.0765036,-1.04772,-0.0132225,-82.2213,-1.67943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7192,0.0652696,-0.00642545,0.43495,0.0405499,-0.00510747,-0.391926,-0.0492531,-0.539812,0.0133235,1.37785,-0.0777545,-1.13217,-0.00667708,-92.8248,-1.75969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94132,0.0831225,0.0693595,0.757752,0.0237859,0.00428969,0.406295,0.0787041,0.476243,0.0708996,0.393972,0.0657888,0.341079,0.0531096,31.0901,4.19376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,-0.38379,0.0347534,-0.011823,0.105726,0.0186523,0.0044493,1.23649,-0.207479,-4.04992,0.117527,-0.238067,-0.0367366,-0.067426,-0.0444809,134.067,-3.58238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776438,0.0126308,-0.0232737,-0.128368,0.0123784,0.00534463,1.2567,-0.217714,-4.08338,0.121302,-0.190436,-0.045174,0.0275868,-0.0529457,137.944,-4.44581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33592,0.0586305,-0.0146737,0.549387,0.0155878,0.00475556,1.1885,-0.204663,-4.06991,0.120834,-0.233517,-0.0426567,-0.0096183,-0.0526831,127.136,-4.47855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01208,0.0822874,0.0727393,0.929643,0.0200048,0.00220832,0.347407,0.0357946,0.479705,0.0514491,0.321797,0.0313875,0.256227,0.0258841,41.0901,4.12657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,-1.44406,-0.0316869,0.00339748,-0.345185,-0.00699148,0.0017186,-0.808107,-0.125249,1.51183,0.0125318,0.099423,0.00757808,-0.373027,-0.150111,-49.9487,-0.310193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.50374,-0.0309659,-0.00877851,-0.369826,-0.00377236,0.00149702,-0.81638,-0.127452,1.53107,0.0159776,0.0867679,0.00174856,-0.351164,-0.148598,-50.6521,-0.513929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75437,-0.0251205,0.0144296,0.0227738,-0.00480333,0.00152637,-0.830581,-0.124702,1.51828,0.0157099,0.0655064,-0.00184624,-0.404616,-0.153891,-67.8662,0.268958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626999,0.0898771,0.078863,0.958672,0.0226619,0.00478131,0.393779,0.0896898,0.470629,0.0866568,0.359349,0.0771572,0.269471,0.0599393,42.2932,4.69863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,-2.23531,-0.037485,0.0354406,-0.559382,-0.0163352,0.00662211,1.24066,-0.189326,-1.51276,0.0778417,-1.78952,-0.115692,-0.695429,-0.000859207,43.6847,-3.94688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18801,-0.0387256,0.0200229,-0.551404,-0.0080196,0.00596491,1.36639,-0.197205,-1.46223,0.0770577,-1.81498,-0.114746,-0.617389,-0.0035578,34.853,-3.5752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05278,-0.00474211,0.0732408,0.301159,-0.0131901,0.00641514,1.31332,-0.193765,-1.42822,0.0734743,-1.67497,-0.120593,-0.688488,-0.00218553,43.4013,-4.28166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641607,0.0666136,0.0732423,0.927272,0.0173454,0.00102022,0.244127,0.0130867,0.324831,0.0177498,0.101699,0.00299241,0.166739,0.00778412,29.1161,1.46585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,-0.858677,0.00740483,-0.0143836,-0.367644,0.057736,0.00225545,0.399274,-0.102954,1.43049,0.0919625,-0.847038,0.044638,0.812232,0.0164829,62.7629,2.27299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.886209,0.00594725,-0.0151179,-0.342211,0.0581183,0.00186313,0.345654,-0.0886123,1.43752,0.084294,-0.883681,0.0585563,0.829176,0.0172662,67.7416,1.71444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.63407,0.0276244,-0.0236211,0.369557,0.0577506,0.00193171,0.334044,-0.0910096,1.36639,0.099715,-0.872347,0.0461176,0.742739,0.0189524,52.363,1.90287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964747,0.087196,0.0804887,0.990088,0.0226248,0.00444654,0.471711,0.106338,0.465511,0.083619,0.367867,0.0790702,0.355667,0.0724725,48.6065,5.23305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,-2.50487,0.063763,-0.00809759,-0.0619788,0.05996,0.00596464,1.11057,0.0254391,0.506371,0.0792624,-0.90433,0.0329358,-0.00875505,-0.273581,-94.2516,-0.161763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40139,0.0680578,0.0220243,0.1234,0.0636401,0.00557149,1.16654,0.00685524,0.470141,0.0841871,-0.883366,0.0320706,0.0432192,-0.27784,-105.423,1.44705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.22261,0.0727807,0.0049957,0.336575,0.0637276,0.0056124,1.06576,0.0267981,0.551338,0.0720088,-0.917371,0.0322028,-0.0810078,-0.269001,-103.728,0.0485162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988998,0.0619427,0.0711727,1.0162,0.0191128,0.00291855,0.432787,0.0604039,0.413571,0.0521664,0.303696,0.0427223,0.257265,0.0229693,35.6554,4.14675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,-1.05277,0.176691,0.0181245,-0.425153,0.000359959,-0.00147596,0.994195,-0.192406,-1.95892,-0.0952934,-0.844468,-0.17579,0.367632,0.0720694,-128.256,4.47083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25009,0.172968,0.0199376,-0.338671,0.0050933,-0.00181094,0.897071,-0.187095,-1.99143,-0.093053,-0.879015,-0.175058,0.35668,0.0736115,-97.8379,2.74786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34966,0.176593,0.0152488,-0.440866,0.00617948,-0.00177977,0.934286,-0.188586,-1.96302,-0.0941893,-0.922695,-0.173554,0.353119,0.0718975,-126.319,3.91963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525265,0.0125355,0.065269,0.327607,0.0165724,0.000986133,0.223364,0.0121026,0.322753,0.0185117,0.230418,0.00829322,0.245376,0.0131548,27.4532,1.37925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,-0.139238,-0.00275226,-0.00112071,-0.0887931,-0.00909664,-0.00297058,-0.245188,0.16207,-2.74307,-0.0642457,-0.287673,-0.043536,0.0625215,-0.0565155,-69.8774,1.33457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30082,0.00496056,0.0126475,-0.127227,-0.0083598,-0.00268972,-0.25969,0.15441,-2.74114,-0.0573011,-0.29977,-0.0285541,0.1109,-0.0660301,-67.0525,0.722694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.604675,-0.00768533,0.00577796,-0.0229524,-0.0093206,-0.00305913,-0.255855,0.170859,-2.76557,-0.0556367,-0.337045,-0.0385058,0.0018205,-0.0630987,-85.2106,0.62921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936935,0.0911583,0.0729017,1.01617,0.0248128,0.00534176,0.416132,0.153108,0.495254,0.0811278,0.350128,0.0925537,0.343809,0.0860593,47.1969,4.45572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0.732634,-0.0849663,0.0458564,0.386915,0.00673593,0.00192545,-0.632342,0.0138567,1.48578,0.0267317,1.09977,0.0121862,-0.831813,-0.0263847,-47.16,0.793632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692339,-0.074635,0.0355194,0.287883,0.00537551,0.00178088,-0.707392,0.0304739,1.52861,0.0206686,1.14261,0.0171123,-0.797563,-0.0393148,-47.9046,0.90904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617032,-0.081173,0.0570657,1.06186,0.00788594,0.00113013,-0.668101,0.018474,1.49133,0.0174941,1.07164,0.0152545,-0.882928,-0.0325013,-63.9598,0.75871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963674,0.0916057,0.0609657,0.988612,0.0214668,0.00505763,0.413545,0.127934,0.504657,0.0967754,0.380844,0.0915474,0.342582,0.0861042,44.6937,4.57228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,-0.92985,-0.127189,0.0668732,1.04874,-0.00536504,0.006004,0.588619,0.0854684,3.0941,-0.0461187,-0.464474,-0.00318823,0.172133,-0.0749391,2.03639,-2.17436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00755,-0.138316,0.0668365,0.968203,-0.00861251,0.00597552,0.564553,0.089498,3.13526,-0.0516756,-0.451324,-0.000360139,0.234466,-0.0873968,2.53312,-1.44966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00552,-0.104108,0.0551641,1.22365,-0.00866796,0.00642411,0.626763,0.0766017,3.08616,-0.0441003,-0.499234,0.000170773,0.162724,-0.0793346,2.22876,-1.47116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36036,0.0278316,0.0135805,0.160218,0.0199167,0.00357187,0.383315,0.0585758,0.476974,0.0761851,0.36627,0.0601326,0.287893,0.0459307,32.9636,4.66334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,-1.82931,-0.0162544,0.0112985,0.0231688,0.0454502,0.00124355,0.371895,-0.00999524,-0.192275,0.00884226,-1.0177,-0.00154924,-0.56056,0.000276062,-6.0075,-0.567629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96821,-0.029,0.00790647,0.0897836,0.0408105,0.00121532,0.416261,-0.0235855,-0.270184,-0.0027556,-0.983218,-0.0161467,-0.592223,-0.00317406,-11.8943,-0.426663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65866,-0.00550505,0.003301,-0.0183277,0.0447663,0.00114291,0.408171,-0.0101536,-0.230501,0.000637841,-1.07628,-0.000170071,-0.623832,-1.13768e-05,-28.4137,0.00302545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06376,0.0898947,0.0808001,1.23364,0.0247332,0.00554665,0.536725,0.158156,0.645858,0.0993093,0.452292,0.0993112,0.443318,0.0928263,63.6182,4.59197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,-0.853927,0.0830698,-0.0258889,0.592297,0.0302617,0.000206909,-0.405135,0.107849,-0.921028,0.0586955,-0.274127,0.0506183,0.602016,0.00848312,113.651,1.2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.865649,0.0769496,-0.0111689,0.640696,0.0293406,-3.78487e-05,-0.407808,0.0830756,-0.840711,0.0401504,-0.270565,0.0398246,0.571508,-0.0199567,112.187,1.31011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61402,0.115352,-0.0187052,1.23708,0.0298459,0.000217156,-0.39701,0.0802184,-0.874769,0.0483127,-0.292632,0.0383865,0.545557,-0.00669707,101.611,0.842025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4948,0.096171,0.0684301,1.14685,0.0236628,0.00552057,0.440253,0.14533,0.437846,0.0928511,0.335298,0.0883424,0.326099,0.0878838,49.9866,4.64207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1.37053,-0.0590748,0.047902,-0.213705,0.00833016,0.00343504,2.18557,0.10782,0.248936,0.106684,0.394891,0.145279,0.46819,0.067279,-31.7827,3.80524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3988,-0.0652498,0.0248793,-0.0754051,0.00762465,0.00351815,2.21301,0.106321,0.331272,0.0952131,0.33636,0.151842,0.453543,0.0681655,-26.6087,3.0882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76358,-0.0327486,0.0797597,0.6764,0.00593898,0.00362347,2.19953,0.108316,0.258988,0.105036,0.40647,0.135958,0.408108,0.0668776,-34.0032,2.92729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86798,0.0743838,0.0673392,0.990838,0.0214051,0.00293272,0.405997,0.0563219,0.43227,0.0577579,0.325559,0.0454396,0.322287,0.0415585,40.9547,4.10175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
