id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,b04_mean,b14_mean,b05_mean,b15_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha14_mean,alpha15_mean,alpha21_mean,alpha22_mean,alpha23_mean,alpha24_mean,alpha25_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,b04_mode,b14_mode,b05_mode,b15_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha14_mode,alpha15_mode,alpha21_mode,alpha22_mode,alpha23_mode,alpha24_mode,alpha25_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,b04_sd,b14_sd,b05_sd,b15_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha14_sd,alpha15_sd,alpha21_sd,alpha22_sd,alpha23_sd,alpha24_sd,alpha25_sd
252,6.79651,-0.112293,-0.142737,3.96541,7.41994,0.00796744,3.67879,-0.289594,4.31162,0.101427,7.22691,-0.113975,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.74842,-0.0968965,-0.131445,4.23532,7.41497,0.00822805,3.62078,-0.284722,4.45663,0.0928803,7.33197,-0.119252,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,7.1178,-0.151212,-0.129941,4.59048,7.41947,0.00794288,3.71243,-0.291306,4.44462,0.0931729,7.22273,-0.11444,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.719332,0.0744289,0.0560135,4.00525,0.0158024,0.000985302,0.31749,0.0198665,0.395173,0.0225529,0.267352,0.0137681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,5.97233,-0.0882474,-0.15799,12.3035,7.37063,0.0013063,4.96178,-0.126333,6.07107,0.0209218,7.71778,-0.0286594,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.83024,-0.0859111,-0.153183,12.6317,7.3703,0.00134168,4.95131,-0.122364,6.02033,0.0110554,7.68903,-0.0391925,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.52534,-0.104612,-0.147957,4.58593,7.36914,0.000992663,4.96906,-0.122517,6.04496,0.0158047,7.6716,-0.0342395,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.11908,0.0885868,0.0659282,22.563,0.0295288,0.00582826,0.528753,0.159724,0.660499,0.0830254,0.446427,0.103667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,2.82465,-0.106954,-0.16524,5.45568,7.46469,0.00990505,4.42571,-0.0776162,6.67664,0.0784163,8.31381,-0.0181463,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,2.84827,-0.101399,-0.15218,5.10419,7.46487,0.0100183,4.46449,-0.0814508,6.672,0.0746535,8.36063,-0.0224137,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.62886,-0.0823416,-0.177227,7.75885,7.46433,0.0100232,4.46149,-0.0794798,6.67984,0.0741891,8.31098,-0.0213118,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.951593,0.0824156,0.0680534,4.84832,0.020823,0.00478628,0.461682,0.115668,0.429234,0.0682628,0.404892,0.0762759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,6.45773,-0.0921628,-0.16622,5.20025,7.40463,0.00562078,4.23952,-0.000309243,4.85965,0.0716798,5.73302,-0.00605471,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.46294,-0.0877806,-0.161277,5.67067,7.40273,0.00600325,4.22118,0.00602738,4.84622,0.0792957,5.74752,-0.00274442,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.75538,-0.0702425,-0.1606,6.68047,7.4052,0.00560609,4.22072,0.00531701,4.87339,0.0715202,5.68005,0.000869745,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.03555,0.0777389,0.0626498,5.00803,0.0200221,0.00325127,0.412508,0.0681331,0.426017,0.0648938,0.332463,0.0522923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,9.69053,-0.115995,-0.151948,4.47488,7.4716,0.000623566,4.7489,0.00984679,4.62379,-0.0537687,7.33564,0.026344,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,9.70047,-0.124196,-0.158234,4.78638,7.46363,0.00105701,4.7283,0.0112545,4.69866,-0.0565017,7.24231,0.0312148,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,8.77366,-0.0386719,-0.126368,4.65498,7.4665,0.00088731,4.76326,0.00882316,4.66525,-0.0544859,7.28278,0.0267675,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.706462,0.0869186,0.0546593,4.89682,0.0153482,0.000958789,0.317777,0.0182252,0.423866,0.0231068,0.270546,0.0146894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,6.48843,-0.14125,-0.133724,4.65028,7.42749,0.00696451,4.07858,0.0483438,5.36031,0.041678,6.44861,0.0316484,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.46988,-0.144909,-0.140249,4.4185,7.42798,0.00650758,4.02735,0.0585322,5.35644,0.0475717,6.41029,0.0373597,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.12482,-0.143172,-0.128164,4.4714,7.42957,0.0065054,4.03942,0.0554821,5.3923,0.041608,6.38658,0.0329417,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.997884,0.0758622,0.0598692,4.34946,0.0204046,0.00368424,0.385918,0.0783689,0.404936,0.0593839,0.364067,0.0585696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3.30086,-0.133416,-0.128441,5.97623,7.36355,-0.00145366,4.62087,-0.154911,7.35968,-0.00242921,6.11977,-0.00666913,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.23945,-0.145578,-0.126477,6.68124,7.36441,-0.00168122,4.55255,-0.159762,7.38836,-0.00910278,6.10626,-0.00947575,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.72814,-0.172591,-0.110415,6.31216,7.36459,-0.00155939,4.56635,-0.148639,7.37714,-0.00654634,6.09677,-0.00771363,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.79367,0.086399,0.0623879,7.49847,0.0230112,0.00510327,0.435705,0.132239,0.489969,0.0891106,0.346245,0.0874668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2.48485,-0.155867,-0.123559,5.94921,7.38065,0.00249955,3.56013,-0.114387,7.67772,0.0338672,7.8788,-0.0116968,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,2.348,-0.161303,-0.130647,5.1019,7.38128,0.00235023,3.56657,-0.101006,7.67855,0.0485111,7.89176,-0.00424306,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.0688,-0.1619,-0.112281,5.4861,7.38072,0.00214496,3.5429,-0.0994256,7.70778,0.0277586,7.84043,-0.00763064,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.671913,0.0799309,0.0637225,6.82681,0.0240493,0.00588432,0.436354,0.135582,0.433529,0.0816608,0.399695,0.0960302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2.91337,-0.0589415,-0.18586,9.54859,7.39692,-0.00452755,5.11997,-0.0807567,6.45204,-0.0251499,7.22318,0.0463706,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,2.90018,-0.0496599,-0.189005,8.48279,7.38453,-0.00385335,5.08236,-0.0774382,6.54376,-0.0303415,7.16025,0.0485343,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.00751,-0.0528687,-0.165209,11.9022,7.39276,-0.00423807,5.17254,-0.0829613,6.49962,-0.026855,7.28377,0.0409475,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.899971,0.0173914,0.0498688,2.73195,0.017394,0.0010584,0.321652,0.018742,0.37782,0.0209282,0.308804,0.0195552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,7.06741,-0.0774108,-0.177944,5.82055,7.42539,0.00887242,3.04718,-0.0835426,2.9915,0.056569,6.97921,0.0354269,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,7.25953,-0.0959525,-0.171848,6.86624,7.42743,0.00852931,3.14151,-0.0952144,2.98763,0.0590018,7.02942,0.0283359,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.4729,-0.0711438,-0.167144,7.49005,7.42848,0.00846611,3.11121,-0.090099,2.98723,0.0573471,6.94091,0.0350728,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.18128,0.0699721,0.0607594,7.02789,0.0254387,0.00331589,0.381835,0.0546704,0.42579,0.0532982,0.31413,0.042825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,6.81303,-0.136862,-0.154604,5.91677,7.40307,-0.00811413,3.9977,0.147644,5.22541,-0.0982923,5.61604,0.0599941,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.94019,-0.12988,-0.153353,4.04513,7.3972,-0.00776751,3.79748,0.157503,5.19546,-0.0950974,5.56968,0.0645029,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.52099,-0.101828,-0.147635,4.667,7.40224,-0.00811353,3.93241,0.150635,5.18492,-0.0961069,5.58729,0.0609607,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.607511,0.0718523,0.0619224,3.70513,0.0155991,0.000907731,0.330102,0.0198953,0.375741,0.022359,0.268122,0.0174676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,-0.335684,-0.120339,-0.128623,3.07097,7.3927,0.0044887,4.92368,-0.0995131,4.65691,0.0181949,7.39519,-0.0590025,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,-0.313692,-0.140661,-0.140848,2.90771,7.39059,0.00517711,4.9097,-0.115504,4.63279,0.0165979,7.41786,-0.0490703,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,-0.258975,-0.131662,-0.134862,4.17952,7.39267,0.00416838,4.89826,-0.0904953,4.6278,0.0251654,7.36046,-0.0561788,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.106176,0.0667983,0.0595485,3.4738,0.0235713,0.00558225,0.494558,0.144667,0.449779,0.0860053,0.361848,0.102165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,4.08456,-0.135864,-0.144188,3.63466,7.44634,0.012603,3.67585,-0.128995,4.54275,0.0524646,8.14467,-0.059908,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,4.10982,-0.133385,-0.140764,4.29502,7.45056,0.0118966,3.76584,-0.14416,4.61768,0.0445594,8.11463,-0.0509968,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.68529,-0.115155,-0.147114,4.40946,7.44685,0.0123928,3.70363,-0.134477,4.55347,0.0534279,8.13811,-0.0627485,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.764514,0.0671915,0.0644731,3.57,0.0209914,0.00270816,0.402574,0.056206,0.46988,0.0561606,0.394233,0.0543717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,6.00324,-0.136883,-0.124313,5.80915,7.40811,0.0033921,4.19365,-0.202542,5.94317,0.0122379,7.11268,-0.0399935,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.95037,-0.130917,-0.13487,4.83172,7.40453,0.00419691,4.16427,-0.208844,5.9357,0.0100153,7.01803,-0.0498953,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.6246,-0.1491,-0.123158,4.71719,7.40529,0.00365722,4.22157,-0.200125,5.94164,0.0172144,7.01753,-0.0441406,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.993742,0.0845204,0.064648,4.67861,0.0260164,0.00544411,0.421807,0.152326,0.606373,0.098367,0.430172,0.106939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,3.95803,-0.128001,-0.14218,7.69278,7.41478,0.00358396,4.07273,-0.165737,4.09912,0.02674,6.28386,-0.0406159,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.96126,-0.131301,-0.13918,7.87873,7.4118,0.00324212,4.06094,-0.139591,4.06233,0.0248841,6.30508,-0.0475005,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.43891,-0.123367,-0.139085,4.2541,7.41355,0.00335364,4.043,-0.142623,4.09291,0.0170984,6.21601,-0.0433789,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.07132,0.0907294,0.0693123,12.6397,0.0309394,0.0053487,0.510439,0.145064,0.57643,0.0912532,0.455359,0.101607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0.501129,-0.0832239,-0.182327,8.81028,7.4213,0.00376304,4.64104,-0.143227,3.91845,0.0182743,8.57713,-0.0351866,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,0.19785,-0.0692713,-0.198227,10.389,7.42068,0.00363128,4.644,-0.145545,3.88536,0.00528886,8.57569,-0.0622054,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,1.80109,-0.147178,-0.125835,4.94827,7.42327,0.00324115,4.62372,-0.148102,3.98083,0.0416305,8.60094,-0.0351307,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.968363,0.0785232,0.0634732,8.16348,0.0278825,0.00554714,0.449204,0.151117,0.596727,0.0866164,0.459939,0.11335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,5.78042,-0.101904,-0.150428,4.69138,7.412,-0.00345257,3.59621,-0.133795,5.00575,-0.0496499,6.40138,-0.191225,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.72143,-0.0969522,-0.14531,4.58611,7.40844,-0.00284436,3.58851,-0.133723,4.96137,-0.0422881,6.3954,-0.191842,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.20633,-0.0761538,-0.143924,5.09945,7.41045,-0.00331625,3.60776,-0.137109,4.91644,-0.0408559,6.35856,-0.189475,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.836485,0.0820051,0.0637512,4.5557,0.0215196,0.00246507,0.391414,0.0447166,0.403498,0.0415696,0.257522,0.0235297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,6.70618,-0.163209,-0.120744,6.40823,7.3831,0.000865018,4.04534,-0.155903,5.78794,0.0341473,8.23907,-0.0226225,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.5507,-0.155942,-0.129717,6.32375,7.38399,0.000634281,4.04632,-0.161322,5.78921,0.0238788,8.24042,-0.0247361,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.48122,-0.190456,-0.0941098,10.5382,7.38367,0.000495926,4.03208,-0.147865,5.77137,0.0304136,8.18379,-0.0257188,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.945043,0.0908958,0.065641,6.33093,0.0252921,0.00531526,0.397134,0.126702,0.4618,0.084573,0.361664,0.0928175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,3.32636,-0.151762,0.0027318,7.72808,7.42518,0.00831081,3.70001,0.121125,4.65824,0.142673,7.12331,0.0919478,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.27194,-0.164843,0.0155064,6.22871,7.42607,0.00819155,3.67898,0.125201,4.73859,0.137636,7.25392,0.0761266,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,2.82335,-0.150422,0.0159191,5.15215,7.42596,0.00816248,3.73007,0.118245,4.69107,0.138203,7.05428,0.0979722,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.501383,0.0641947,0.0127369,1.60874,0.0214208,0.00247776,0.327194,0.034376,0.425045,0.0475464,0.37091,0.0386317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,7.25495,-0.124338,-0.155034,4.64333,7.41333,-0.000172063,4.30111,-0.17549,4.97961,0.102198,7.05878,-0.20027,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,7.24649,-0.132381,-0.163382,4.72022,7.41476,-0.000188648,4.07247,-0.159668,4.95536,0.103477,7.12429,-0.203185,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,6.75084,-0.0905977,-0.150822,4.95498,7.41358,-0.000164783,4.15177,-0.165099,4.94001,0.106358,7.10012,-0.203485,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.881715,0.0812824,0.0692386,7.85906,0.0221667,0.00154711,0.253873,0.019051,0.384875,0.0300039,0.276093,0.0152097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,3.94205,-0.145948,-0.142449,4.07339,7.41635,0.00948078,4.53273,0.0505994,7.84462,0.141167,7.6696,0.0275534,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,3.95702,-0.144654,-0.132658,4.5421,7.41996,0.00887207,4.46966,0.0653126,7.85348,0.149936,7.68573,0.0345349,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,3.74957,-0.138195,-0.129198,4.37993,7.4176,0.0093826,4.48734,0.0644003,7.86111,0.148426,7.63429,0.028741,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.671415,0.0707559,0.0620126,4.28323,0.0219132,0.00438704,0.409929,0.0801409,0.439572,0.0818635,0.355697,0.0773347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,7.10773,-0.129416,-0.143398,3.99265,7.43094,0.00625035,5.29729,-0.13662,5.90007,0.182591,7.76683,-0.0243081,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,6.92744,-0.112379,-0.146665,4.80508,7.42934,0.00629946,5.21094,-0.129194,5.77319,0.189983,7.73767,-0.0220759,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.78223,-0.0245603,-0.10025,4.1963,7.4296,0.00630813,5.21883,-0.130547,5.79252,0.189511,7.68452,-0.0206964,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.824903,0.0930443,0.0582791,4.77552,0.0190479,0.00109681,0.279403,0.0159015,0.362036,0.0206094,0.339037,0.0190557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,5.77414,-0.14157,-0.13624,4.99855,7.38412,0.00357679,3.30325,-0.208745,6.97429,0.0719517,7.91642,0.0309831,0.0235165,0.134667,0.768273,0.0981496,0.173585,-13.4075,0.659739,-9.13104e-07,6.26136e-09,-0.095634,4.51736,2.71096e-08,0.0138827,-0.0833051,5.80737,-0.146584,-0.13754,4.32413,7.38529,0.00381099,3.27686,-0.206557,6.96063,0.0707675,7.85871,0.0384752,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,5.52744,-0.138223,-0.130842,4.35761,7.37967,0.00459284,3.27574,-0.206115,6.96213,0.0721126,7.85952,0.0312188,0.0234349,0.135026,0.767973,0.0980473,0.174015,-13.3246,0.663487,-7.40214e-07,6.26819e-09,-0.095336,4.51642,2.8513e-08,0.0142982,-0.0811912,0.850448,0.0773344,0.0638771,5.26344,0.0197728,0.00314617,0.412391,0.0690215,0.424775,0.0688773,0.329879,0.0598712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
