rep,id,b01,b11,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,h1,h2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,hcov1,hcov2,eta_b01,eta_b11,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2
3,11,100.649797787236,-0.182358126585368,9.3997078683345,-0.257204077795904,3.72982998443217,-0.252095311099092,2.2225933509149,-0.0557403608608478,4.79636960391851,0.0426726406626567,92.776162016101,0.0117532537883021,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-4.65354274122033e-14,-0.62252962812359,11.4528011562377,-0.575412029390618,3.3262935445383,-0.198806549218375,-0.509633167941821,-0.10544693799857,-2.19487268945775,-0.0135088083942443,0.327523096304916,0.030205003930969,-1.2319948450529,0.0736168808097723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,92.158360415515,0.791268573312534,6.06207733262783,-0.0702258431997874,5.81747613464145,-0.196023894623922,6.34630778398199,0.0150935919419913,4.59475520666987,0.0212934681174096,98.1167114515186,-0.161221159233131,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,2.96136378451705,0.398214670507283,-0.0113369911683669,-0.0118283146222583,1.57801298226746,-0.0493755215234004,1.92884174360934,0.0573251444085948,0.125908699056278,0.00882583138572189,4.10855459036472,-0.0993575322116607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,78.3647943840988,1.29260390076449,5.92923823123957,-0.0681505289998786,4.72175135400448,0.0645053237319193,5.94831996265794,0.177700236657248,4.33215337686347,0.0102875389052605,93.3287283493194,-0.345198673311169,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,-10.8322022468992,0.899549997959236,-0.144176092556627,-0.00975300042234944,0.482288201630493,0.21115369683244,1.53085392228529,0.219931789123852,-0.136693130750118,-0.00218009782642714,-0.679428511834402,-0.283335046289699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,97.4348709911991,-0.568897421800741,7.43109817965629,-0.157784616409816,6.38266975167206,-0.381787278244411,4.68797438178525,0.105479994200198,4.2657420362252,0.0445188467605001,95.7605627112259,-0.2705852279561,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,8.23787436020112,-0.961951324605992,1.3576838558601,-0.0993870878322864,2.14320659929807,-0.23513890514389,0.270508341412601,0.147711546666801,-0.203104471388392,0.0320512100288125,1.75240585007204,-0.208721600934629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,88.8160410349571,-0.147220161665994,5.69417923714496,0.0476319420727116,1.84099130621012,-0.374907909113885,4.41515772052191,-0.029482978773885,4.81935912805862,0.0124944438270342,90.8006206271611,-0.319630243568885,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-8.72539263978813e-14,-1.16724305273173,-0.380955596040863,-0.540274064471244,-0.379235086651234,0.106029470650241,-2.39847184616387,-0.228259536013364,-0.00230831985074431,0.0127485736927185,0.350512620445033,2.68070953465295e-05,-3.20753623399277,-0.257766616547415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,77.5500742868497,0.359301419484398,5.8909697776044,-0.00515795388139598,1.35636029639908,-0.379652348149773,3.90164654178645,-0.132591416753667,4.5018432253815,0.0845698278299059,93.3206601899509,-0.266944094989152,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-8.72539263978813e-14,-1.16724305273173,-11.6469223441483,-0.0337524833208525,-0.182444546191796,0.0532395746961331,-2.88310285597491,-0.233003975049252,-0.515819498586201,-0.0903598642870636,0.0329967177679134,0.0721021910982182,-0.68749667120295,-0.205080467967682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,91.0934027062193,1.42288149558806,5.13642155042037,-0.123051740596296,2.00242621575598,-0.423806361249357,3.38372696176762,-0.0770429857077994,4.75249772503288,0.00596495246949604,91.2345206710172,-0.162659032468972,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-8.72539263978813e-14,-1.16724305273173,1.89640607522128,1.02982759278281,-0.936992773375826,-0.0646542120187666,-2.23703693661801,-0.277157988148836,-1.03373907860504,-0.0348114332411958,0.283651217419293,-0.00650268426219164,-2.77363619013663,-0.100795405447501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,103.922366844214,0.845629118298554,7.24001811328471,-0.157764586194412,3.73621659283114,-0.217504136464962,2.06379675372185,0.0858252591650632,4.78451169210503,0.0572087773807625,91.1722030016351,-0.172002200931886,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,14.7253702132161,0.452575215493303,1.16660378948851,-0.0993670576168831,-0.503246559542844,-0.070855763364441,-2.3536692866508,0.128056811631667,0.315665184491435,0.0447411406490748,-2.83595385951875,-0.110138573910416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,113.242849639376,1.96173093401632,5.64433646525951,-0.0819921943955236,4.71411577295735,-0.301032191606432,5.39036988693445,-0.0975802175947874,4.71374543391872,0.0378231932302045,96.8871168853793,0.10291736695374,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,24.0458530083782,1.56867703121107,-0.429077858536684,-0.0235946658179945,0.47465262058336,-0.154383818505911,0.972903846561795,-0.0553486651281839,0.244898926305124,0.0253555564985169,2.87896002422546,0.16478099397521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,100.45105679589,1.55231052688495,7.41848922338674,-0.139092358876787,3.89235622200341,-0.390609990447895,5.19395616302433,-0.0896893420804061,4.35804754742238,0.057780826840783,93.6598016782593,-0.247981508905275,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.32677137061017e-14,-0.311264814061795,11.2540601648923,1.1592566240797,1.34507489959055,-0.0806948302992578,-0.347106930370581,-0.243961617347374,0.776490122651681,-0.0474577896138026,-0.110798960191206,0.0453131901090953,-0.348355182894579,-0.186117881883805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,87.9545661689077,-1.89876439502225,6.61088148189084,0.0268223102350318,5.4133666599331,0.0461750376155185,3.30612955622381,-0.206785944459636,4.49750761623783,0.0258568743244547,94.6185318691129,-0.113322156664165,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,-1.24243046209028,-2.2918182978275,0.537467158094644,0.0852198388125609,1.17390350755911,0.19282341071604,-1.11133648414884,-0.164554391993033,0.0286611086242434,0.013389237592767,0.610375007959007,-0.0514585296426945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,61.4838934415828,0.473979820370454,8.02254050452845,-0.0274746571142603,5.87329809705338,-0.292951809172809,4.88148764345572,-0.0659737234805327,4.29860561739207,0.0335375175788134,95.2736916153679,-0.0821579734234407,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,-27.7131031894152,0.0809259175652031,1.94912618073225,0.0309228714632689,1.63383494467939,-0.146303436072288,0.464021603083071,-0.0237421710139292,-0.170240890221523,0.0210698808471257,1.26553475421406,-0.0202943464019706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15,106.684657575246,0.0576253770517225,6.09544048116829,-0.152835183880721,4.86343014628991,0.054657544203381,2.16163452674998,0.0444297419222657,4.79013456235488,0.0310376017293923,99.0279190138553,0.154794785326633,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,17.4876609442478,-0.335428525753528,0.0220261573720979,-0.0944376553031917,0.62396699391592,0.201305917303902,-2.25583151362267,0.0866612943888692,0.321288054741288,0.0185699649977046,5.01976215270143,0.216658412348103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,67.6294778940049,2.02729698145413,6.27064331134097,-0.19955503441503,4.29016288658314,0.00173998299852653,3.98153559780199,-0.0726909783694572,3.93574269166664,-0.0402777509132496,94.4647563726274,0.0586355454633203,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,-21.5675187369931,1.63424307864888,0.197228987544777,-0.141157505837501,0.0506997342091493,0.148388356099048,-0.435930442570665,-0.0304594259028537,-0.533103815946954,-0.0527453876449372,0.45659951147357,0.120499172484791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,81.9790300253183,-0.161209525097741,7.15025238153629,-0.0884651468615823,4.62778290709757,0.0356077452232137,5.30444920939671,-0.0310956802220546,4.6189915954731,-0.0205988679088479,89.3750631062346,-0.293844714873169,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,-7.21796660567971,-0.554263427902992,1.0768380577401,-0.0300676182840532,0.388319754723586,0.182256118323735,0.886983169024054,0.0111358722445489,0.150145087859504,-0.0330665046405356,-4.63309375491926,-0.231981087851699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16,110.420644057821,-0.188513912718183,5.2479029069336,-0.0521981742235785,5.48468354100577,8.40964543713102e-05,3.42406349818388,0.016584268508705,4.95384109669684,-0.00725652765765242,94.3540842085541,-0.172906716084846,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.23523558387288e-14,-0.700345831639039,21.2236474268226,-0.581567815523434,-0.825511416862588,0.00619935435395064,1.24522038863178,0.146732469554892,-0.993402542188768,0.0588158209753085,0.48499458908325,-0.0197241643893401,0.345927347400249,-0.111043089063376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,80.9981019198908,0.316285578294133,4.21518667764138,-0.20840726881845,3.27633396756177,-0.378340222707519,2.68807853166346,-0.0617756506357523,4.3801103559617,0.0765633087636836,92.1834152680369,0.265247166677741,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,-8.19889471110719,-0.0767683245111177,-1.85822764615481,-0.15000974024092,-0.963129184812219,-0.231691849606998,-1.72938750870919,-0.0195440981691488,-0.0887361516518954,0.064095672031996,-1.824741593117,0.327110793699211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17,126.512577264456,0.857759033430103,4.55183221071954,-0.133933859423525,3.75765338923576,-0.37189340680833,5.78694296153531,-0.19515141750982,4.79890445662451,0.0118683654329436,95.680800857825,0.0909770345600448,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,37.3155806334584,0.464705130624852,-1.52158211307665,-0.0755363308459958,-0.48180976313823,-0.225245033707809,1.36947692116266,-0.152919865043217,0.330057949010921,-0.000599271298744057,1.67264399667117,0.152840661581515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17,73.0468727384058,-1.31063370023684,3.38685988697672,-0.0547780356709614,3.14300631593485,-0.215550170262004,4.79260059328352,-0.0890635819257372,4.87756671340637,0.0382114488839825,96.1184938128824,0.0160981921043609,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-2.90846421326271e-14,-0.389081017577244,-16.1501238925922,-1.70368760304209,-2.68655443681947,0.00361949290656775,-1.09645683643914,-0.0689017971614826,0.375134552910864,-0.0468320294591337,0.408720205792782,0.0257438121522948,2.11033695172856,0.0779618191258311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,124.340198166537,0.529157480635164,5.2742932176909,-0.0903993269793523,4.23658846323558,-0.277134298711962,3.56215073075584,-0.0171085840321509,4.69182398942777,0.0417352736663964,95.6981077299041,0.139914140080949,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.16338568530508e-14,-0.155632407030897,35.1432015355388,0.136103577829914,-0.79912110610529,-0.0320017984018232,-0.00287468913840794,-0.130485925611441,-0.85531530961681,0.0251229684344526,0.222977481814176,0.0292676369347087,1.68995086875029,0.20177776710242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,102.260480613821,-0.357659219197221,5.42833134009103,0.0356709436806833,3.88291439406319,-0.26913767895367,3.83492019077781,0.00012172090495993,4.47196403945029,0.0374942149400629,94.1072587727319,-0.147703156988007,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.16338568530508e-14,-0.155632407030897,13.0634839828228,-0.750713122002472,-0.645082983705166,0.0940684722582124,-0.356548758310803,-0.122489305853149,-0.582545849594839,0.0423532733715634,0.00311753183669516,0.0250265782083753,0.0991019115780034,-0.0858395299665368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,76.3337427089912,1.48141278949998,8.45918304657493,-0.150814272465255,4.03678509467058,-0.278106982058372,2.34251739958007,0.00495782542699383,4.68995942888204,0.0287536082904299,94.3248239182776,-0.152929004623401,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-1.16338568530508e-14,-0.155632407030897,-12.8632539220068,1.08835888669473,2.38576872277873,-0.0924167438877254,-0.202678057703404,-0.131458608957851,-2.07494864079258,0.0471893778935973,0.221112921268451,0.0162859715587422,0.316667057123794,-0.0910653776019312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,67.4566820351909,0.394828166506329,5.83579475106215,-0.23160116226686,4.8585565370004,-0.242442428925643,2.51144478221021,-0.106942186844703,4.68007303178278,0.0425374154147372,95.8972467583804,0.0528878309367752,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,-21.7403145958071,0.00177426370107836,-0.237619572734043,-0.173203633689331,0.619093384626415,-0.095794055825122,-1.90602125816244,-0.0647106343780993,0.211226524169192,0.0300697786830495,1.88908989722653,0.114751457958245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,19,44.8366026229732,0.449898066471925,6.15933193390341,-0.136628453293176,4.1711171101236,-0.0669766622163885,4.58888493439124,-0.0305174746624122,4.5951364485556,0.0110584774920633,93.2190630643395,-0.0690935734296922,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,-44.3603940080248,0.0568441636666744,0.0859176101072219,-0.0782309247156474,-0.0683460422503845,0.0796717108841326,0.171418894018585,0.0117140778041913,0.126289940942012,-0.00140915923962439,-0.789093796814328,-0.007229946408222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,19,105.470358174534,1.29892298777083,5.25901265997614,0.00908738280132329,4.59108625840185,-0.159582973847008,4.20792073915145,-0.10990962613591,4.82477376527767,0.0227308962757799,92.0301004282538,-0.192785481842122,0.00186231310767845,0.0387351700391655,1.17580324149684e-09,1.38688176441141,0.470562424357262,-1.00312469315383,-6.79617763018046e-06,0.872577325199761,4.62312582034097e-07,-0.840639028247913,1.95365540471138e-06,0.611033593927277,-3.56555800937394e-11,-0.233307990586858,-5.81692842652542e-15,-0.0778162035154487,16.2733615435365,0.905869084965575,-0.814401663820051,0.0674849113788524,0.351623106027858,-0.0129346007464869,-0.209545301221199,-0.0676780736693065,0.355927257664077,0.0102632595440923,-1.9780564329,-0.130921854820652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
