id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha21_SAEM,alpha22_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha21_mean,alpha22_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha21_mode,alpha22_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha21_sd,alpha22_sd
250,3.99701,-0.168634,-0.146705,3.905,7.42326,0.00247747,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.18359,-0.171147,-0.156939,4.68153,7.4247,0.00209686,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.87928,-0.17737,-0.130544,4.73511,7.42312,0.00254863,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.815996,0.0914153,0.0880588,5.02113,0.0225073,0.00471052,0,0,0,0,0,0,0,0
251,6.07166,-0.15463,-0.173114,4.38652,7.40854,0.00602382,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.99277,-0.153026,-0.172205,4.05961,7.40741,0.00616772,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.72584,-0.148246,-0.159545,3.96688,7.40897,0.00567613,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.836164,0.0897914,0.08977,3.34036,0.0232457,0.00568616,0,0,0,0,0,0,0,0
252,6.46707,-0.103107,-0.163619,3.71551,7.42413,0.00767484,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.56768,-0.139107,-0.175241,4.19858,7.41937,0.00802558,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,7.08307,-0.172039,-0.146987,4.28914,7.41934,0.0079459,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.94106,0.117156,0.0701981,4.47548,0.0202229,0.00112935,0,0,0,0,0,0,0,0
253,5.66082,-0.102185,-0.184188,6.69895,7.3658,0.00111549,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.64866,-0.105252,-0.181335,5.83186,7.36872,0.00144944,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.36917,-0.120138,-0.17741,4.1868,7.36502,0.00100177,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.15927,0.110919,0.0834198,6.89502,0.0345097,0.00557218,0,0,0,0,0,0,0,0
254,2.68043,-0.118313,-0.208532,5.28597,7.46344,0.0100723,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.22372,-0.138338,-0.184126,3.97471,7.46217,0.00951717,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.60387,-0.0932323,-0.219048,6.57368,7.46409,0.00994894,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.961415,0.0893086,0.07804,3.30625,0.0233856,0.0048738,0,0,0,0,0,0,0,0
255,6.49868,-0.111843,-0.199083,4.92565,7.40516,0.00576132,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.53008,-0.122951,-0.209066,5.44275,7.40462,0.00573085,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.67265,-0.0734999,-0.194803,5.88032,7.40489,0.00567027,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.01764,0.0901687,0.0743882,5.70236,0.0213136,0.00312246,0,0,0,0,0,0,0,0
256,9.43621,-0.107273,-0.181039,4.77105,7.47024,0.000647211,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,9.59555,-0.102758,-0.16631,4.014,7.46477,0.000885699,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,8.60206,-0.03095,-0.146776,4.12973,7.46552,0.000928031,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.927917,0.0902551,0.0750163,3.35944,0.0189514,0.00103895,0,0,0,0,0,0,0,0
257,6.25828,-0.154543,-0.165092,3.98169,7.42652,0.00643957,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.21187,-0.149618,-0.160907,4.66816,7.43131,0.00608113,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.05627,-0.163746,-0.147579,4.16448,7.42979,0.00604554,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.809018,0.0962523,0.0759667,5.32355,0.0235982,0.00384019,0,0,0,0,0,0,0,0
258,3.27823,-0.162793,-0.154504,5.00759,7.36392,-0.00140978,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.24971,-0.169608,-0.153091,5.54532,7.36044,-0.000734984,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.73801,-0.196716,-0.119662,5.79539,7.36261,-0.00128276,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.835475,0.107932,0.0900108,9.05032,0.0254077,0.00582457,0,0,0,0,0,0,0,0
259,2.43711,-0.168174,-0.152756,4.68754,7.38066,0.00243007,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.44154,-0.175308,-0.156198,4.23266,7.3829,0.00214406,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.08315,-0.183932,-0.126889,5.02462,7.38107,0.00257673,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.746071,0.0828275,0.0933398,3.00282,0.0242364,0.0052949,0,0,0,0,0,0,0,0
260,3.26711,-0.0557598,-0.207788,8.0465,7.39293,-0.0042985,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.47193,-0.0714359,-0.213012,9.96008,7.39073,-0.00401127,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.04575,-0.0461301,-0.190708,9.64617,7.39207,-0.0041852,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.25039,0.0407644,0.0703807,5.74545,0.022115,0.00134793,0,0,0,0,0,0,0,0
261,7.04679,-0.0912389,-0.206332,6.39259,7.42746,0.00853139,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,7.1988,-0.097214,-0.203657,5.77975,7.43042,0.00840748,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.34646,-0.0729131,-0.20416,6.62893,7.42833,0.00848417,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.11337,0.0881626,0.0793567,4.38301,0.0234472,0.00311001,0,0,0,0,0,0,0,0
262,6.81285,-0.144122,-0.188123,4.47184,7.40118,-0.00827512,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.93906,-0.154912,-0.173245,4.1264,7.40031,-0.00826464,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.53162,-0.107076,-0.172347,4.28043,7.40295,-0.00838097,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.717644,0.0832601,0.0761367,3.58708,0.0211039,0.00118216,0,0,0,0,0,0,0,0
263,-0.31704,-0.172417,-0.177304,2.80909,7.39411,0.0039237,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,-0.331257,-0.148349,-0.158478,3.08811,7.3953,0.00402281,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,-0.258767,-0.152457,-0.156015,3.99659,7.39244,0.00456085,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.0628752,0.0618217,0.0707754,2.46151,0.0219031,0.0048459,0,0,0,0,0,0,0,0
264,3.96935,-0.155157,-0.186063,4.00978,7.44643,0.0122875,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.88433,-0.147546,-0.207262,4.22324,7.44695,0.0122184,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.61435,-0.1291,-0.179415,4.13059,7.44674,0.0123554,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.754348,0.072986,0.0846485,3.81542,0.0241074,0.0030108,0,0,0,0,0,0,0,0
265,5.93205,-0.163005,-0.152163,5.10811,7.40745,0.00383721,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.99815,-0.167494,-0.144005,5.49187,7.40479,0.00359278,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.5895,-0.165601,-0.144912,4.22334,7.40559,0.0039785,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.90841,0.0902958,0.0823122,5.52114,0.0258099,0.00513809,0,0,0,0,0,0,0,0
266,3.96654,-0.135972,-0.170331,5.07363,7.41269,0.00448708,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.18117,-0.147819,-0.169811,6.17953,7.41524,0.00417578,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.45626,-0.136838,-0.167725,3.97797,7.41406,0.0036592,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.25035,0.100849,0.0859753,7.23755,0.0310987,0.00576145,0,0,0,0,0,0,0,0
267,0.641558,-0.0872695,-0.210642,7.44586,7.42025,0.00388763,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,-0.0191614,-0.0512269,-0.236518,7.802,7.42116,0.0044338,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,-0.0741824,-0.0672469,-0.208625,7.15437,7.42096,0.00383267,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.507097,0.0701101,0.0736699,4.68434,0.0279955,0.00549603,0,0,0,0,0,0,0,0
268,5.85564,-0.137823,-0.192163,4.68682,7.40827,-0.00304029,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.80352,-0.131583,-0.201033,4.11863,7.41293,-0.00346532,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.18738,-0.0808116,-0.168291,4.5218,7.40943,-0.00309983,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.771079,0.0887812,0.0841698,2.99945,0.0214127,0.00241379,0,0,0,0,0,0,0,0
269,6.47881,-0.192266,-0.137745,5.01141,7.3846,0.000205773,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.71879,-0.188283,-0.147635,5.8421,7.37899,0.00123479,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.38964,-0.212626,-0.0946736,8.69054,7.38191,0.000528866,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.935484,0.104341,0.0832323,5.74139,0.0225686,0.00512815,0,0,0,0,0,0,0,0
270,2.84884,-0.152162,0.0201002,5.51218,7.42842,0.00766931,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.05673,-0.168318,0.02025,5.0027,7.42945,0.00787279,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.86214,-0.119414,-0.00199425,7.28118,7.4263,0.00804348,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.468377,0.0305045,0.00731144,0.711654,0.0206133,0.00234302,0,0,0,0,0,0,0,0
271,6.97319,-0.12514,-0.195274,4.35268,7.41003,0.000117975,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,7.11967,-0.13008,-0.202177,4.12911,7.41444,-0.000258021,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,6.65389,-0.09403,-0.183152,4.58304,7.41307,-0.000105913,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.01911,0.0825782,0.0784481,3.24536,0.0201788,0.00149122,0,0,0,0,0,0,0,0
272,3.95239,-0.164826,-0.164871,4.1088,7.41662,0.00970265,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.02183,-0.151029,-0.133307,3.82286,7.41956,0.00852103,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.70952,-0.156103,-0.152377,4.04292,7.41754,0.00932808,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.756027,0.0809415,0.0843077,4.62527,0.0241968,0.0044441,0,0,0,0,0,0,0,0
273,7.0388,-0.13957,-0.171345,3.77023,7.42804,0.00636396,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,7.2147,-0.160332,-0.178245,4.1558,7.42577,0.006498,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,7.29706,-0.160419,-0.153638,4.06708,7.4308,0.00616975,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.83741,0.116586,0.0673097,3.37193,0.0147351,0.000986072,0,0,0,0,0,0,0,0
274,5.66093,-0.160545,-0.169775,4.02691,7.37881,0.0050519,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.74635,-0.182084,-0.166336,4.42906,7.38115,0.00471063,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.48674,-0.156774,-0.152828,4.0445,7.37955,0.00469699,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.782463,0.0883429,0.0823729,3.77736,0.0234223,0.00367647,0,0,0,0,0,0,0,0
275,6.23005,-0.0209331,-0.216493,12.7462,7.38696,0.00339569,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.2873,-0.0289281,-0.212406,13.6948,7.38928,0.0031755,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.45356,-0.0277439,-0.216864,12.395,7.3906,0.00310397,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.20235,0.0542825,0.076678,9.03068,0.0206891,0.00337754,0,0,0,0,0,0,0,0
276,3.67479,-0.131951,-0.17395,4.39957,7.4277,0.00475362,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.67781,-0.135372,-0.182734,4.86339,7.42876,0.00523902,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.2635,-0.124362,-0.181715,4.20739,7.42844,0.00498918,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.907668,0.0941217,0.0795698,4.04524,0.0231502,0.00583963,0,0,0,0,0,0,0,0
277,5.79426,-0.184321,-0.170622,3.81681,7.3732,0.016332,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.85044,-0.176501,-0.179852,4.9916,7.36812,0.0165488,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.63657,-0.156965,-0.150696,4.06351,7.37262,0.0163235,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.865341,0.0807609,0.0904007,4.30587,0.0199534,0.00184858,0,0,0,0,0,0,0,0
278,2.9731,-0.172963,-0.155437,4.03702,7.39481,0.00303973,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.95428,-0.179579,-0.155893,4.33693,7.39938,0.00283149,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.39118,-0.12085,-0.072146,4.74641,7.39529,0.00307513,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.376769,0.0642745,0.0839127,4.43196,0.0182013,0.000978679,0,0,0,0,0,0,0,0
279,4.61994,-0.140305,-0.173666,3.58318,7.44337,0.00850961,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.44657,-0.133971,-0.183078,4.82308,7.44673,0.00805037,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.02367,-0.114117,-0.186573,4.46212,7.44514,0.00821293,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.865109,0.0897878,0.0802344,4.96712,0.0234494,0.00463462,0,0,0,0,0,0,0,0
280,5.22871,-0.147035,-0.165386,5.88067,7.41601,0.00374457,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.28167,-0.138595,-0.171629,5.22757,7.41825,0.00363505,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.82112,-0.133945,-0.169804,4.00056,7.41633,0.00352159,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.04582,0.101107,0.0948595,4.50641,0.0322413,0.00559988,0,0,0,0,0,0,0,0
281,2.30887,-0.175681,-0.135254,4.98626,7.39697,0.00361722,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.33449,-0.192584,-0.138201,4.04206,7.3973,0.00341682,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.94346,-0.190235,-0.120464,5.47958,7.39468,0.00307556,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.870875,0.0887859,0.0713127,3.38302,0.0238184,0.00534188,0,0,0,0,0,0,0,0
282,5.39298,-0.139989,-0.204278,4.23321,7.33555,0.00236077,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.55819,-0.141008,-0.18454,3.33801,7.33631,0.00238719,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.57192,-0.0547739,-0.160293,4.24964,7.33573,0.00241892,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.621612,0.0943556,0.0840634,2.63533,0.0154639,0.000922321,0,0,0,0,0,0,0,0
283,4.30891,-0.149258,-0.169396,4.03542,7.4175,0.00461269,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.28427,-0.141128,-0.170243,3.85397,7.41495,0.00407315,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.00842,-0.145998,-0.162315,3.95854,7.41521,0.00449926,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.861743,0.0866907,0.0834006,3.03594,0.0265494,0.00529655,0,0,0,0,0,0,0,0
284,6.07826,-0.0998834,-0.192948,5.85666,7.31766,-9.5139e-06,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,6.2352,-0.0922676,-0.18339,5.2474,7.3216,-9.65019e-05,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.8344,-0.101247,-0.187755,4.72101,7.31978,1.77815e-06,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.06153,0.105982,0.0879504,5.24336,0.0266237,0.00515495,0,0,0,0,0,0,0,0
285,4.53954,-0.310905,-0.14735,11.8604,7.46452,4.63202e-06,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.2105,-0.286698,-0.152366,12.2901,7.46124,0.000348483,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.70107,-0.280865,-0.146247,14.815,7.45956,0.000450272,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.659474,0.0613763,0.0399178,5.86111,0.0243847,0.00204934,0,0,0,0,0,0,0,0
286,2.84959,-0.172653,-0.147338,3.86365,7.41051,0.00860276,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,2.73174,-0.178415,-0.172571,3.81123,7.40434,0.00944618,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.57241,-0.165426,-0.137229,4.34243,7.40778,0.00873954,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.731408,0.0761197,0.0783147,3.42118,0.0219318,0.00485513,0,0,0,0,0,0,0,0
287,3.77532,-0.139914,-0.185107,4.24535,7.38772,-0.000676538,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.78709,-0.133784,-0.187198,4.195,7.39072,-0.000791338,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.2816,-0.117584,-0.176472,4.2005,7.38762,-0.000476435,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.767515,0.0844201,0.075684,3.41331,0.0232764,0.00463344,0,0,0,0,0,0,0,0
288,5.78587,-0.1424,-0.168486,5.84029,7.39442,0.00379895,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.78123,-0.133358,-0.170271,6.53422,7.39061,0.0044925,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.45235,-0.135309,-0.168829,3.98894,7.39398,0.00366944,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.971516,0.100688,0.0918892,8.60452,0.028191,0.00501507,0,0,0,0,0,0,0,0
289,5.20962,-0.149011,-0.175463,4.30319,7.38717,0.000906387,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.20825,-0.146074,-0.180435,4.36326,7.38837,0.00110968,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.96579,-0.142995,-0.165704,3.96026,7.38812,0.000566184,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.788927,0.0830589,0.0860815,3.80419,0.0219068,0.0037422,0,0,0,0,0,0,0,0
290,4.49064,-0.142638,-0.163349,5.37726,7.34891,0.00484456,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.65581,-0.140276,-0.169627,5.34071,7.34636,0.00441496,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.0449,-0.134961,-0.16918,3.99235,7.3472,0.0038546,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.18893,0.0990087,0.0868844,5.88053,0.0297444,0.00485043,0,0,0,0,0,0,0,0
291,2.98589,0.0261757,-0.143389,4.43777,7.36766,-0.00426745,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.3056,0.0215187,-0.139536,6.66161,7.37165,-0.00456503,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,2.63747,0.0252726,-0.133888,4.11909,7.3663,-0.00417081,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.765413,0.0290911,0.0776913,6.38047,0.015827,0.000863541,0,0,0,0,0,0,0,0
292,5.56767,-0.164265,-0.166725,4.5981,7.36775,0.00119851,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.4874,-0.164905,-0.167775,4.4654,7.36369,0.00142733,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,5.50824,-0.161228,-0.14602,4.15459,7.36667,0.00129775,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.56708,0.0727299,0.067921,4.93102,0.0182393,0.00118076,0,0,0,0,0,0,0,0
293,5.18968,-0.147541,-0.160802,6.18238,7.44121,0.00342012,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.90511,-0.150067,-0.174135,5.02979,7.44036,0.00422612,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.60044,-0.137906,-0.167003,3.97186,7.4435,0.00352621,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,1.0027,0.105148,0.0870479,4.29317,0.0277724,0.00581782,0,0,0,0,0,0,0,0
294,4.60116,-0.135642,-0.192905,4.8,7.40884,0.000203652,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,4.7506,-0.135188,-0.195282,4.46742,7.41069,0.000219682,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.09916,-0.108652,-0.193464,4.74679,7.41107,1.99487e-05,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.927638,0.0950225,0.0771212,3.28193,0.0227164,0.00487073,0,0,0,0,0,0,0,0
295,4.88389,-0.163653,-0.163779,4.07462,7.3895,0.00475956,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,5.03232,-0.165352,-0.161817,4.45244,7.39497,0.00410047,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,4.59972,-0.156332,-0.152465,4.04414,7.39199,0.00424204,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.797497,0.0900682,0.0942733,3.29463,0.0224806,0.00490085,0,0,0,0,0,0,0,0
296,3.41326,-0.25263,-0.137208,9.69411,7.39498,-0.00408301,0.0624463,0.15033,0.761841,0.0958689,0.101994,-16.6582,-0.0907221,5.11265,3.52214,-0.242444,-0.110725,10.5655,7.40009,-0.00439881,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,3.47775,-0.236904,-0.126932,8.92251,7.39927,-0.00435892,0.0625187,0.150259,0.761715,0.0959531,0.103519,-16.5593,-0.0909297,5.09423,0.513267,0.0851908,0.0287574,10.3016,0.0203984,0.00123464,0,0,0,0,0,0,0,0
