rep,id,b02,b12,b03,b13,h1,h2,alpha12,alpha13,alpha22,alpha23,hcov1,hcov2,eta_b02,eta_b12,eta_b03,eta_b13,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23,eta_hcov1,eta_hcov2
1,11,4.71938815011502,-0.274277146347558,5.11729280795437,-0.0380144911060066,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.474868150115021,-0.118072446347558,-0.478187192045635,-0.0856675511060066,0,0,0,0,0,0,0,0
2,11,4.2718909437965,-0.0729329295016402,6.27367920409726,-0.0118324286097613,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.0273709437965049,0.0832717704983598,0.678199204097264,-0.0594854886097613,0,0,0,0,0,0,0,0
3,11,4.63013965022554,-0.367838842901219,4.01854778077594,0.0882581640366638,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.385619650225541,-0.211634142901219,-1.57693221922406,0.0406051040366638,0,0,0,0,0,0,0,0
1,12,5.64378213568441,0.0367514017549846,7.7791186246438,0.0593871169902302,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.0183228,-1.4355243,1.39926213568441,0.192956101754985,2.1836386246438,0.0117340569902302,0,0,0,0,0,0,0,0
2,12,5.22118779153407,-0.00187986338025529,5.85759469294226,-0.0213958605019779,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.0183228,-1.4355243,0.976667791534069,0.154324836619745,0.262114692942256,-0.0690489205019779,0,0,0,0,0,0,0,0
3,12,5.24774030530624,-0.147024254117234,8.40182516680525,-0.00143306815874111,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.0183228,-1.4355243,1.00322030530624,0.00918044588276598,2.80634516680525,-0.0490861281587411,0,0,0,0,0,0,0,0
1,13,3.89549517873024,-0.112864732732316,8.18235184718654,-0.0399507220083538,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-0.349024821269758,0.0433399672676844,2.58687184718654,-0.0876037820083538,0,0,0,0,0,0,0,0
2,13,3.34049441758805,-0.170679878933936,8.75046310005805,0.0656595347931701,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-0.904025582411954,-0.0144751789339364,3.15498310005805,0.0180064747931701,0,0,0,0,0,0,0,0
3,13,2.75699824834126,-0.152794732231314,10.0607075589572,0.0571548186524886,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-1.48752175165874,0.00340996776868574,4.46522755895719,0.00950175865248861,0,0,0,0,0,0,0,0
1,14,4.81210830632048,-0.260292878482822,4.76230173652097,0.0295400362522842,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.6707384,-0.3190054,0.567588306320479,-0.104088178482822,-0.833178263479033,-0.0181130237477158,0,0,0,0,0,0,0,0
2,14,4.3158674903082,-0.301594677453348,7.74322567473913,0.0289017936872544,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.6707384,-0.3190054,0.071347490308199,-0.145389977453348,2.14774567473913,-0.0187512663127456,0,0,0,0,0,0,0,0
3,14,4.68945130189523,-0.47478068397061,7.63056859456243,0.0482132696844075,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.6707384,-0.3190054,0.444931301895234,-0.31857598397061,2.03508859456242,0.000560209684407471,0,0,0,0,0,0,0,0
1,15,3.94646459001136,-0.269347916398656,6.53855090952487,0.0529150087654454,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,-0.298055409988642,-0.113143216398656,0.943070909524865,0.0052619487654454,0,0,0,0,0,0,0,0
2,15,4.42621265739591,-0.228533640679236,4.97467686668425,0.217843238920365,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,0.181692657395913,-0.0723289406792358,-0.620803133315745,0.170190178920365,0,0,0,0,0,0,0,0
3,15,4.89477018237263,-0.0883477068718573,7.64819673445688,0.0779750490221128,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.3353692,-0.1595027,0.650250182372627,0.0678569931281427,2.05271673445688,0.0303219890221128,0,0,0,0,0,0,0,0
1,16,4.09457765881361,-0.378332106583504,4.48649151554559,0.113229077553192,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,-0.149942341186385,-0.222127406583504,-1.10898848445441,0.0655760175531917,0,0,0,0,0,0,0,0
2,16,3.86093999749277,-0.0301107838224001,6.74253675213749,0.106781035416807,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,-0.383580002507226,0.1260939161776,1.14705675213749,0.0591279754168068,0,0,0,0,0,0,0,0
3,16,3.55695330464727,-0.162643357410846,6.89176124450679,0.0180622109521748,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,-0.687566695352726,-0.00643865741084589,1.29628124450679,-0.0295908490478252,0,0,0,0,0,0,0,0
1,17,3.78919201629297,-0.1809750322705,4.28530228590537,0.104326155289319,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-0.455327983707025,-0.0247703322705005,-1.31017771409463,0.0566730952893192,0,0,0,0,0,0,0,0
2,17,4.2756005674968,-0.502238894476871,5.26206403137646,0.0868955933678617,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,0.0310805674967959,-0.346034194476871,-0.333415968623538,0.0392425333678617,0,0,0,0,0,0,0,0
3,17,3.30130551770723,-0.091916981390129,5.07923372847116,-0.0458763462746614,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-0.943214482292766,0.0642877186098711,-0.516246271528838,-0.0935294062746614,0,0,0,0,0,0,0,0
1,18,3.52021840497397,-0.316570317047585,4.56136581071333,0.0650847989612007,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-0.72430159502603,-0.160365617047585,-1.03411418928667,0.0174317389612007,0,0,0,0,0,0,0,0
2,18,3.10391387635096,-0.0694382406349191,6.15666067145363,0.019906922230088,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-1.14060612364904,0.0867664593650809,0.561180671453625,-0.027746137769912,0,0,0,0,0,0,0,0
