rep,id,b02,b12,b03,b13,b05,b15,b06,b16,h1,h2,alpha12,alpha13,alpha15,alpha16,alpha22,alpha23,alpha25,alpha26,hcov1,hcov2,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha16,eta_alpha22,eta_alpha23,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2
1,17,6.86189052578537,0.0739706311773617,3.17906297081644,-0.235964454937797,4.51930011054567,0.0296616276276695,96.456715154953,-0.00395255584602933,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,0.782702194478378,0.123012962977354,-1.06352062352128,-0.078248938470707,0.100155033170902,0.0186208059123311,2.13371596895632,0.0106991460002969,0,0,0,0,0,0,0,0,0,0,0,0
2,17,5.56800714002889,-0.0796087219596394,3.42294735766507,-0.117295806942245,4.37269196650469,0.0120518116111663,92.3733630566081,0.0521715345239668,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,-0.511181191278109,-0.0305663901596468,-0.819636236672652,0.0404197095248455,-0.0464531108700799,0.00101098989582799,-1.94963612938852,0.066823236370293,0,0,0,0,0,0,0,0,0,0,0,0
3,17,5.92054149130166,-0.099566496532747,3.96111025848253,-0.325890878635027,4.25395687823016,-0.0216714672987855,95.2946644756803,-0.00894779774064588,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,-0.158646840005336,-0.0505241647327544,-0.281473335855194,-0.168175362167937,-0.165188199144614,-0.0327122890141238,0.971665289683699,0.00570390410568034,0,0,0,0,0,0,0,0,0,0,0,0
1,18,7.74131957429451,-0.152740047282432,4.26980627769204,-0.287994841233156,4.72589693614876,0.0293634829354137,96.8203955025144,-0.0521352823899822,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,8.75859410265406e-16,-0.286564696705991,1.66213124298751,-0.103697715482439,0.0272226833543217,-0.130279324766065,0.30675185877399,0.0183226612200753,2.49739631651777,-0.037483580543656,0,0,0,0,0,0,0,0,0,0,0,0
2,18,7.19143765791801,-0.141153501204843,3.85901333739523,-0.292235160181305,4.57877407154909,0.0353621037575028,95.8810578930826,0.0178161378750377,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,8.75859410265406e-16,-0.286564696705991,1.11224932661102,-0.0921111694048506,-0.38357025694249,-0.134519643714215,0.159628994174322,0.0243212820421645,1.55805870708591,0.032467839721364,0,0,0,0,0,0,0,0,0,0,0,0
3,18,6.8416014073859,-0.0421958673037603,4.38577578453504,-0.290852608556892,4.78704237503364,0.0132728804833851,97.6590152823397,-0.0569654369267823,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,8.75859410265406e-16,-0.286564696705991,0.762413076078905,0.00684646449623231,0.143192190197325,-0.133137092089801,0.36789729765887,0.00223205876804678,3.33601609634306,-0.0423137350804561,0,0,0,0,0,0,0,0,0,0,0,0
1,19,5.43680249276836,-0.000625240077381784,4.58874230805274,-0.151066482512751,4.0003536708807,0.0322468126680094,93.6978010811716,0.125077332505834,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,-0.642385838538631,0.0484170917226109,0.346158713715019,0.00664903395433966,-0.418791406494076,0.021205990952671,-0.625198104825074,0.13972903435216,0,0,0,0,0,0,0,0,0,0,0,0
2,19,6.03663781169811,-0.0850397806904802,4.92906704265535,-0.129068576519233,4.80602469686908,0.0248018326088721,96.1820455321527,-0.217423790795794,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,-0.042550519608886,-0.0359974488904875,0.68648344831763,0.028646939947857,0.38687961949431,0.0137610108935337,1.85904634615601,-0.202772088949468,0,0,0,0,0,0,0,0,0,0,0,0
3,19,5.43172002058113,0.0942333219265763,4.22405515197986,-0.143252294345732,4.74656791271403,0.0229961524792926,95.9861863292063,-0.043765011918228,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,-0.647468310725865,0.143275653726569,-0.0185284423578631,0.0144632221213585,0.327422835339254,0.0119553307639543,1.66318714320963,-0.0291133100719018,0,0,0,0,0,0,0,0,0,0,0,0
1,20,6.68500429449961,-0.132185186713827,4.18897234484146,-0.416500050756301,3.92699161028466,0.00890108701047278,93.8936047785724,0.0301176997231069,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,0.605815963192613,-0.083142854913834,-0.0536112494962575,-0.25878453428921,-0.492153467090114,-0.00213973470486558,-0.429394407424226,0.0447694015694331,0,0,0,0,0,0,0,0,0,0,0,0
2,20,6.08514445862199,0.0102070310457275,3.7770063067172,-0.313663145552387,4.29893667480241,-0.030753022118118,96.6060597727197,-0.0820941975877099,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,0.0059561273149944,0.0592493628457202,-0.46557728762052,-0.155947629085296,-0.120208402572365,-0.0417938438334564,2.28306058672308,-0.0674424957413837,0,0,0,0,0,0,0,0,0,0,0,0
3,20,6.85149773064848,-0.0712658626905339,3.93126813619601,-0.332140847728481,3.98651846169408,0.00253276854991469,94.3554198108861,-0.0373394845428075,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,0.772309399341482,-0.0222235308905413,-0.311315458141708,-0.174425331261391,-0.432626615680689,-0.00850805316542367,0.0324206248894683,-0.0226877826964813,0,0,0,0,0,0,0,0,0,0,0,0
1,21,6.57829333009973,-0.110150107905264,4.67160190099932,-0.160415841096582,4.50205846802409,0.00663588267001754,93.9623073427473,0.0364255256769786,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.50343764106162e-15,-1.14625878682396,0.499104998792733,-0.0611077761052718,0.429018306661602,-0.00270032462949171,0.0829133906493187,-0.00440493904532081,-0.360691843249342,0.0510772275233048,0,0,0,0,0,0,0,0,0,0,0,0
2,21,6.62717237891299,0.0147084296034631,4.08660652576539,-0.286728234903957,3.82349780181436,0.0196453592818507,98.675866055743,-0.153749212976445,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.50343764106162e-15,-1.14625878682396,0.547984047605999,0.0637507614034558,-0.155977068572334,-0.129012718436867,-0.595647275560415,0.00860453756651234,4.35286686974634,-0.139097511130118,0,0,0,0,0,0,0,0,0,0,0,0
3,21,8.26143929928386,-0.123551982602503,4.14359370312016,-0.0230129056148761,3.85915658495758,0.00927326038330858,92.6920299919245,0.274006210597316,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.50343764106162e-15,-1.14625878682396,2.18225096797686,-0.0745096508025102,-0.0989898912175624,0.134702610852214,-0.559988492417194,-0.00176756133202978,-1.63096919407211,0.288657912443642,0,0,0,0,0,0,0,0,0,0,0,0
1,22,5.88518585885259,-0.108545563271288,3.23608381413394,-0.0064609420509569,4.50496920527129,-0.0249623699025573,93.1926935348449,0.0221334873592145,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,-0.194002472454403,-0.0595032314712953,-1.00649978020378,0.151254574416133,0.0858241278965224,-0.0360031916178957,-1.1303056511517,0.0367851892055407,0,0,0,0,0,0,0,0,0,0,0,0
2,22,6.01699105652953,0.0859158571478552,2.74352872569166,-0.0759000022851321,4.40497821250349,-0.0132557133754409,94.9037939333019,-0.0448293510679184,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,-0.0621972747774651,0.134958188947848,-1.49905486864606,0.0818155141819582,-0.0141668648712852,-0.0242965350907793,0.580794747305291,-0.0301776492215922,0,0,0,0,0,0,0,0,0,0,0,0
3,22,6.42383420098555,-0.237043191626676,2.99001762526374,-0.153135392226695,4.51954294311967,0.00442105626895756,93.0506659074978,0.124321054384536,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,0.344645869678551,-0.188000859826684,-1.25256596907398,0.00458012424039572,0.100397865744902,-0.0066197654463808,-1.27233327849885,0.138972756230862,0,0,0,0,0,0,0,0,0,0,0,0
1,23,4.66081331392914,0.0604197525304955,4.48776536400017,-0.397230897371348,4.68216265301734,0.00878211746148812,90.7079710275424,-0.0172248324823384,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.81722675645973e-15,-1.57610583188295,-1.41837501737786,0.109462084330488,0.245181769662452,-0.239515380904257,0.263017575642567,-0.00225870425385024,-3.61502815845429,-0.00257313063601219,0,0,0,0,0,0,0,0,0,0,0,0
2,23,6.0758375492157,-0.0517294441864729,4.26624287757044,-0.370422870439508,4.56747794649501,0.0247253282482515,90.968437258625,-0.0110179426271921,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.81722675645973e-15,-1.57610583188295,-0.00335078209129769,-0.00268711238648021,0.023659283232722,-0.212707353972418,0.148332869120241,0.0136845065329132,-3.35456192737169,0.0036337592191341,0,0,0,0,0,0,0,0,0,0,0,0
3,23,5.93505882337061,-0.171336625437922,3.93835700023926,-0.370350480130294,4.73700674988984,0.0322041506953947,90.7372435428224,0.0414412791152101,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.81722675645973e-15,-1.57610583188295,-0.144129507936382,-0.122294293637929,-0.304226594098461,-0.212634963663203,0.317861672515068,0.0211633289800563,-3.58575564317425,0.0560929809615363,0,0,0,0,0,0,0,0,0,0,0,0
1,24,7.51098501379449,-0.0242097298712587,5.14450008893009,0.0367283945108904,3.85387063984123,0.0288443907758694,93.0280658708335,0.0538427707792303,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.69308616672514e-15,-1.86267052858894,1.4317966824875,0.024832601928734,0.901916494592366,0.194443910977981,-0.565274437533544,0.017803569060531,-1.29493331516316,0.0684944726255565,0,0,0,0,0,0,0,0,0,0,0,0
2,24,7.69005381357544,0.0203943141065869,4.23987569096959,0.204881110779682,4.50973606136129,-0.0244723096732402,94.6276561618304,0.0371073599984667,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.69308616672514e-15,-1.86267052858894,1.61086548226845,0.0694366459065796,-0.00270790336812432,0.362596627246772,0.090590983986516,-0.0355131313885786,0.304656975833765,0.0517590618447929,0,0,0,0,0,0,0,0,0,0,0,0
3,24,7.47582212829308,-0.214522916889933,4.52096589838758,-0.107849887171322,4.34593389942142,0.043654518797834,91.2400933449739,0.0383894702812915,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,5.69308616672514e-15,-1.86267052858894,1.39663379698609,-0.16548058508994,0.278382304049859,0.0498656292957683,-0.0732111779533486,0.0326136970824956,-3.08290584102278,0.0530411721276177,0,0,0,0,0,0,0,0,0,0,0,0
1,25,6.16132175840844,-0.112270766980787,4.1973202487425,-0.177499528235565,4.57098589416256,0.0184243496148219,93.0613021626204,-0.000454928252270843,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,0.0821334271014429,-0.0632284351807947,-0.0452633455952238,-0.0197840117684744,0.151840816787788,0.0073835278994835,-1.2616970233763,0.0141967735940554,0,0,0,0,0,0,0,0,0,0,0,0
2,25,5.63424616457734,-0.154523086932717,3.40333191959946,-0.0389405951971911,4.59161287864133,0.0181177569850689,94.608767909863,0.0405424810420855,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,-0.444942166729659,-0.105480755132724,-0.83925167473826,0.118774921269899,0.172467801266557,0.00707693526973051,0.285768723866312,0.0551941828884118,0,0,0,0,0,0,0,0,0,0,0,0
3,25,5.46689468593468,-0.0686502933839291,4.1963307792355,-0.294654225818415,4.39200482809131,0.0385194950320314,93.5619019431149,0.0468397385848984,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,4.37929705132703e-16,-0.143282348352996,-0.612293645372315,-0.0196079615839364,-0.0462528151022221,-0.136938709351325,-0.0271402492834634,0.027478673316693,-0.761097242881732,0.0614914404312246,0,0,0,0,0,0,0,0,0,0,0,0
1,26,5.69345173874044,0.172811129548438,3.55028549524857,-0.015110851500472,4.69199686804204,0.0175408558888274,95.7610695552806,-0.00197457298224386,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-0.385736592566559,0.221853461348431,-0.692298099089153,0.142604664966618,0.272851790667265,0.00650003417348908,1.43807036928398,0.0126771288640824,0,0,0,0,0,0,0,0,0,0,0,0
2,26,5.49279649183616,0.050492506055433,3.61772612547419,-0.0091285395186231,4.73291200942883,0.00637038746074531,93.4843363578203,-0.143254107498013,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-0.586391839470835,0.0995348378554256,-0.624857468863534,0.148586976948467,0.313766932054059,-0.00467043425459305,-0.838662828176382,-0.128602405651686,0,0,0,0,0,0,0,0,0,0,0,0
3,26,5.44760899327917,0.10647859821553,3.8709266198035,-0.0111657123601907,4.87611062177952,0.0076284274006627,93.0207773997363,-0.124622994475763,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,3.06550793592892e-15,-1.00297643847097,-0.631579338027827,0.155520930015522,-0.371656974534221,0.1465498041069,0.456965544404752,-0.00341239431467566,-1.30222178626033,-0.109971292629437,0,0,0,0,0,0,0,0,0,0,0,0
1,27,7.37362856745221,-0.117791889496999,5.3099084249895,-0.262793295831627,4.1879543513643,0.0204254193289538,95.8667793394434,-0.0684791961050051,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,1.29444023614521,-0.0687495576970065,1.06732483065178,-0.105077779364537,-0.23119072601047,0.00938459761361543,1.54378015344679,-0.0538274942586789,0,0,0,0,0,0,0,0,0,0,0,0
2,27,4.74807479413574,-0.106828035669308,4.66983942563803,-0.206745030295948,5.08089866576243,-0.00595490153437285,96.07965718514,0.0665460695545523,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,-1.33111353717126,-0.0577857038693157,0.427255831300309,-0.0490295138288581,0.661753588387653,-0.0169957232497112,1.75665799914334,0.0811977714008785,0,0,0,0,0,0,0,0,0,0,0,0
3,27,5.63002736730599,-0.103023489763285,5.26246527442202,-0.24186070895977,4.32444834446658,0.00111077658707886,91.6884167525224,-0.127843539759406,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.18964852566352e-15,-0.716411741764978,-0.449160964001007,-0.0539811579632921,1.0198816800843,-0.0841451924926793,-0.0946967329081918,-0.0099300451282595,-2.63458243347426,-0.11319183791308,0,0,0,0,0,0,0,0,0,0,0,0
1,28,6.73649022594479,-0.165696636585598,4.92116494576254,-0.076704765767198,4.05832232812659,0.0122356433907307,99.6783142246518,-0.18932326611673,0.000284037132614665,0.0972950064920823,1.31141332383526,0.78898297611688,-8.96983612052639e-17,-0.925648100260289,-0.696551594866926,-0.475522104236571,-3.36722416654232,0.348884768920929,2.62757823079622e-15,-0.859694090117973,0.657301894637798,-0.116654304785605,0.678581351424824,0.0810107506998924,-0.36082274924818,0.00119482167539237,5.35531503865515,-0.174671564270404,0,0,0,0,0,0,0,0,0,0,0,0
